mailcoach,'meilkәjtʃ,,"n. [铁]邮政车,邮车",,,,,0,0,,,
mailcoaches,'meilkəutʃ,,n.\n【铁路】邮车；邮政车\n邮件马车,,,,,0,0,,,
mailcom,,,[网络] 反解；申请,,,,,0,0,s:mailcoms,,
mailcoms,,,[网络] 反解；申请\n(mailcom 的复数),,,,,0,0,0:mailcom/1:s,,
maildrop,,,na. 邮筒；邮筒槽口；秘密通信地址\n[网络] 邮件过滤设置；触摸；邮件过滤,,,,,0,0,s:maildrops,,
maildrops,,,na. 邮筒；邮筒槽口；秘密通信地址\n[网络] 邮件过滤设置；触摸；邮件过滤,,,,,0,0,0:maildrop/1:s,,
maile,'maili:,,n. [植]齐墩果状念珠藤,,,,,0,0,,,
mailed,meild,v send via the postal service\nv cause to be directed or transmitted to another place\ns wearing protective mail,"a. 披甲的, 装甲的",j:100,,,,43001,31250,0:mail/1:dp,,
mailed fist,,,暴力,,,,,0,0,,,
mailed out,,,寄出；发出,,,,,0,0,,,
mailehen (germany),,,婚礼舞(德国),,,,,0,0,,,
mailer,'meilә,n. United States writer (born in 1923)\nn. a person who mails something\nn. an advertisement that is sent by mail,"n. 邮寄者, 邮船, 包装邮件的东西",n:100,,,,27344,24692,s:mailers,,
mailer method,ˈmeɪlə,,堆积烧炭法,,,,,0,0,,,
Mailer's Postmark Permit Club,,,邮寄者邮资已付俱乐部,,,,,0,0,,,
"Mailer, Norman",'meilər,,梅勒(1923～ ，美国作家),,,,,0,0,,,
mailer-daemon,,,退回邮件,,,,,0,0,,,
Maileresque,,"Maileresque (comparative more Maileresque, superlative most Maileresque)\nReminiscent of the works of Norman Mailer (1923-2007), American writer and film director.\n",,,,,,0,0,,,
Mailerian,,,[网络] 邮递员,,,,,0,0,,,
mailers,'meɪlə(r),n. United States writer (born in 1923)\nn. a person who mails something\nn. an advertisement that is sent by mail,n. 邮寄者；邮船；邮寄的广告；邮件收发机\nn. (Mailer)人名；(英)梅勒,,,,,0,0,0:mailer/1:s,,
mailes,,,n. 齐墩果状念珠藤（maile的复数）,,,,,0,0,,,
mailfile,,,un. 通信文件\n[网络] 邮寄文件,,,,,0,0,,,
mailfiles,,,[网络] 邮件文件,,,,,0,0,,,
mailframe computer,,,[计] 大型计算机,,,,,0,0,,,
mailgnant form,,,[医] 恶性型,,,,,0,0,,,
mailgram,,,邮递电报,,,,,0,0,,,
mailgrams,,,[网络] 邮递电讯,,,,,0,0,,,
Maili(Malai),,,麦利(马来),,,,,0,0,,,
Mailiao Township,,,麥寮鄉（台湾地名） ,,,,,0,0,,,
mailing,'meiliŋ,n. mail sent by a sender at one time\nn. the transmission of a letter,"n. 邮寄, 投递, 邮件, 农场租金",n:100,,,,12303,9565,0:mail/1:i/s:mailings,,
mailing address,,,[计] 邮寄地址,,,,,0,0,s:mailing addresses,,
mailing addresses,,,邮寄地址,,,,,0,0,0:mailing address/1:s,,
mailing cost,,,[经] 邮寄成本,,,,,0,0,,,
Mailing Date,,,邮发日期,,,,,0,0,,,
mailing house,,,[网络] 商函处理中心,,,,,0,0,,,
mailing label,,,[计] 邮件标签,,,,,0,0,,,
mailing list,,,[计] 收件人地址列表\n[经] 发送文件清单,,,,,0,0,s:mailing lists,,
mailing list broker,,,[网络] 邮件列表代理,,,,,0,0,,,
mailing list manager,,,信址列表管理器,,,,,0,0,,,
mailing list program,,,[计] 邮件表程序,,,,,0,0,,,
mailing list server,,,[网络] 邮件列表伺服器；器来使用,,,,,0,0,,,
mailing lists,,,"(一个私人性质的讨论区,它需事先通过注册与订阅的方式才可得到需要的数据)",,,,,0,0,0:mailing list/1:s,,
mailing machine,,,n. 邮件收发机,,,,,0,0,,,
mailing merge,,,[计] 邮件合并,,,,,0,0,,,
mailing out,,,[网络] 寄出材料,,,,,0,0,,,
mailing piece,,,邮寄广告,,,,,0,0,,,
mailing plate,,,"贴头,邮寄地址签",,,,,0,0,,,
mailing questionnaire,,,邮寄问卷,,,,,0,0,,,
mailing sleeve,,,(末端无盖的)邮政用保护筒[参较 solander case],,,,,0,0,,,
mailing table,,,[网络] 邮件表,,,,,0,0,,,
mailing tube,,,邮件硬纸筒,,,,,0,0,,,
mailing-card,,,n. <美>明信片,,,,,0,0,s:mailing-cards,,
mailing-cards,,,n. <美>明信片\n(mailing-card 的复数),,,,,0,0,0:mailing-card/1:s,,
mailing-list,,,n. 邮件列表\n[网络] 邮递列表；邮递论坛；邮件论譠,,,,,0,0,s:mailing-lists,,
mailing-lists,,,邮件列表,,,,,0,0,0:mailing-list/1:s,,
mailings,'meɪlɪŋ,n. mail sent by a sender at one time\nn. the transmission of a letter\nv. send via the postal service,n. 邮寄；邮件；（苏格兰）农场租金\na. 邮递的\nv. 邮寄；给…装甲（mail的ing形式）\nn. (Mailing)人名；(捷)迈林,,,,,0,0,0:mailing/1:s,,
maill,,,[网络] 麦贤惠；迈勒,,,,,0,0,,,
maill(e),meil,,n. [废语]税金,,,,,0,0,,,
Maillard,'meilәd,,梅拉德(姓氏),,,,,0,0,,,
Maillard reaction,,,[化] 美拉德反应,,,,,0,0,,,
Maillard's coefficient,,,[医] 梅拉德氏系数,,,,,0,0,,,
Maillardville,,,[地名] 梅拉德维尔 ( 加 ),,,,,0,0,,,
maillart,,,[网络] 马亚,,,,,0,0,,,
maille,,,[网络] 芥末酱名店；魅雅,,,,,0,0,,,
Maillebois,,,[地名] 马耶布瓦 ( 法 ),,,,,0,0,,,
Maillechort,,,铜镍锌合金,,,,,0,0,,,
Maillen,,,[地名] 马扬 ( 比 ),,,,,0,0,,,
mailler,,,[人名] 梅勒,,,,,0,0,,,
maillers,,,[网络] 美女,,,,,0,0,,,
mailles debas,,,玛尔德巴哔叽(法国产),,,,,0,0,,,
mailless,,,[网络] 无毛,,,,,0,0,,,
maillet,,, [人名] 马耶; [地名] [法国] 马耶,,,,,0,0,,,
mailley,,,马耶,,,,,0,0,,,
Maillezais,,,[地名] 马耶赛 ( 法 ),,,,,0,0,,,
mailliard,,, [人名] 梅利亚德,,,,,0,0,,,
mailling list,,,"[计] 邮寄表, 邮寄名单",,,,,0,0,,,
Maillist,,,邮件发送清单,,,,,0,0,s:maillists,,
maillists,,,[网络] 邮件列表；电子期刊列表；邮件传送,,,,,0,0,0:maillist/1:s,,
Maillol,,n. French sculptor of monumental female nudes (1861-1944),马约尔（人名）,,,,,0,0,s:maillols,,
"Maillol, Aristide",mɑ:'jɔ:l,,马约尔(1861～1944，法国画家、雕刻家),,,,,0,0,,,
maillols,,,马约尔,,,,,0,0,0:maillol/1:s,,
maillot,mɑ:'jәu,n. a woman's one-piece bathing suit\nn. tights for dancers or gymnasts,n. 紧身衣,,,,,0,0,s:maillots,,
maillots,,,na. (体操运动员)紧身衣；整件女游泳衣\n[网络] 法国队足球衬衫,,,,,0,0,0:maillot/1:s,,
mailly,,,[地名] 马伊 ( 法 ),,,,,0,0,,,
Mailly-Champagne,,,[地名] 马伊香槟 ( 法 ),,,,,0,0,s:mailly-champagnes,,
mailly-champagnes,,,[地名] 马伊香槟 ( 法 )\n(mailly-champagne 的复数),,,,,0,0,0:mailly-champagne/1:s,,
Mailly-la-Ville,,,[地名] 马伊城 ( 法 ),,,,,0,0,,,
Mailly-le-Camp,,,[地名] 马伊勒康 ( 法 ),,,,,0,0,,,
Mailly-Maillet,,,[地名] 马伊马耶 ( 法 ),,,,,0,0,,,
mailman,'meilmæn,n. a man who delivers the mail,n. 邮递员,n:100,,,,0,18950,s:mailmen,,
mailmen,'meɪlmən,n. a man who delivers the mail,"n. 邮差, 邮递员",,,,,0,0,0:mailman/1:s,,
mailmerge,,, 邮件合并程序（可自动给信件和信封添加姓名和地址以发给多人）,,,,,0,0,s:mailmerges,,
mailmerged,'meilmə:dʒ,,"【计算机】\nn.\n函件合并[亦作mail-merge, mail merge]\nvt.\n函件合并",,,,,0,0,,,
mailmerges,'meilmə:dʒ,,"【计算机】\nn.\n函件合并[亦作mail-merge, mail merge]\nvt.\n函件合并",,,,,0,0,0:mailmerge/1:s,,
mailmerging,,-ing form of mailmerge,(mailmerge 的现在分词)  邮件合并程序（可自动给信件和信封添加姓名和地址以发给多人）,,,,,0,0,0:mailmerge/1:i,,
Mailmobile,,,[网络] 移动信差,,,,,0,0,,,
mailo,,,[网络] 土地制度称为梅洛,,,,,0,0,,,
mailorder,'meɪlədər,,n. 邮购订单; 函购,,,,,0,0,,,
mailou,,,[网络] 迈骆,,,,,0,0,,,
