chinese academy of science,,, 中国科学院,,,,,0,0,,,
Chinese Academy of Sciences,,,中国科学院,,,,,0,0,,,
Chinese Academy of Social Sciences,,,中国社会科学院,,,,,0,0,,,
Chinese actinidia root,,,猕猴桃根,,,,,0,0,,,
chinese air force,,,中国空军,,,,,0,0,,,
chinese air force (caf),,,中国空军,,,,,0,0,,,
Chinese alangium,,,八角枫,,,,,0,0,,,
Chinese Albanian Shipping Joint-Stock Company,,,[网络] 中阿轮船股份公司,,,,,0,0,,,
Chinese alligator,,,扬子鳄,,,,,0,0,s:chinese alligators,,
Chinese alligators,,,扬子鳄,,,,,0,0,0:chinese alligator/1:s,,
Chinese aloe,,,芦荟,,,,,0,0,,,
chinese american,tʃaɪˈni:z əˈmerɪkən,,n. 美籍华人; American citizen of Ch. origin,,,,,0,0,,,
chinese americans,,,[网络] 华裔美国人；美籍华人；华裔美人,,,,,0,0,,,
Chinese analysis,,,汉语分析,,,,,0,0,,,
chinese and english,,,[网络] 中文和英文；流利中文英语；关于中文和英文的不同点,,,,,0,0,,,
Chinese and Foreign joint-venture vessel,,,[网络] 中外合营船舶,,,,,0,0,,,
Chinese and foreign shareholders,,,[网络] 中外合股,,,,,0,0,,,
Chinese angelica,,,当归,,,,,0,0,s:chinese angelicas,,
Chinese angelica root,,,[化] 当归,,,,,0,0,,,
Chinese angelica tree,,,[网络] 中国当归树,,,,,0,0,s:chinese angelica trees,,
chinese angelica trees,,,[网络] 中国当归树\n(chinese angelica tree 的复数),,,,,0,0,0:chinese angelica tree/1:s,,
chinese angelicas,,,当归,,,,,0,0,0:chinese angelica/1:s,,
Chinese anise,,,"[医] 八角茴香, 大茴香",,,,,0,0,s:chinese anises,,
Chinese anises,,,八角茴香，大茴香,,,,,0,0,0:chinese anise/1:s,,
Chinese apple shape,,,大海棠盆,,,,,0,0,,,
Chinese arbor-vitae,,,[林] （侧）柏,,,,,0,0,,,
chinese arborvita,,,"侧柏, 侧柏；扁柏",,,,,0,0,,,
Chinese arborvitae,,,侧柏,,,,,0,0,,,
Chinese archaeology,,,[古] 中国考古学,,,,,0,0,,,
Chinese architecture,,,[建] 中国建筑,,,,,0,0,,,
Chinese Army technique,,,[网络] 人海战术,,,,,0,0,,,
