CACD,,,abbr. Computer Aided Circuit Design 计算机辅助电路设计,,,,,0,0,,,
CACE,,,计算机辅助控制工程,,,,,0,0,s:caces,,
Cacem,,,卡塞母,,,,,0,0,,,
cacemia,,,"[医] 恶血症, 血液恶病质",,,,,0,0,,,
cacemphaton,,,[网络] 脑电图,,,,,0,0,,,
Cacequi,,,[地名] 卡塞基 ( 巴西 ),,,,,0,0,,,
cacequi (cacequy),,,卡塞奎,,,,,0,0,,,
caceres,,,[网络] 卡塞雷斯；卡塞雷斯市；卡萨雷斯,,,,,0,0,,,
caceres (sao luis do caceres),,,[圣卢伊斯]卡塞雷斯,,,,,0,0,,,
cacergasia,,,"[医] 部分精神障碍, 单纯精神障碍; 机能不良",,,,,0,0,,,
cacergastic,,,"[医] 部分精神障碍的, 单纯精神障碍的; 机能不良的",,,,,0,0,,,
cacergesia,,,"部分精神障碍,单纯精神障碍",,,,,0,0,,,
caces,,,abbr. computer-aided cost eliminating system 计算机辅助工程成本削减系统,,,,,0,0,0:cace/1:s,,
cacesthenic,,,[医] 感觉异常的,,,,,0,0,,,
cacesthesia,",kækes'θi:ziә",,[医]感觉异常,,,,,0,0,,,
CACEU,,,n. 中部非洲关税和经济联盟,,,,,0,0,,,
cacex,,,abbr. Carteira de Comercio Exterior do Banco do Brasil （西班牙语）西银行对外贸易部; Carteira do Comercio Exterior (Portuguese=Foreign Commerce Department) l （葡萄牙语）外国商业部门; Cartira do Comercio Exterior; Banco do Brasil （葡萄牙语）巴西银行对外贸易处,,,,,0,0,s:cacexes,,
cacexes,,,abbr. Carteira de Comercio Exterior do Banco do Brasil （西班牙语）西银行对外贸易部; Carteira do Comercio Exterior (Portuguese=Foreign Commerce Department) l （葡萄牙语）外国商业部门; Cartira do Comercio Exterior; Banco do Brasil （葡萄牙语）巴西银行对外贸易处\n(cacex 的复数),,,,,0,0,0:cacex/1:s,,
cacgs,,,[网络] 职业指导系统；电脑系统,,,,,0,0,,,
cacgtg,,,[网络] 识别位点,,,,,0,0,s:cacgtgs,,
cacgtgs,,,[网络] 识别位点\n(cacgtg 的复数),,,,,0,0,0:cacgtg/1:s,,
cach,,,abbr. Central American Clearing House 中美洲票据交换所,,,,,26628,0,s:caches/i:caching/p:cached/d:cached/3:caches,,
Cach Linh,,,[地名] 格灵 ( 越 ),,,,,0,0,,,
cachaa,,,[网络] 甘蔗酒卡莎萨,,,,,0,0,,,
cachable,,,[网络] 可高速缓存,,,,,0,0,,,
cachaca,kɑ:'tʃɑ:sɑ:,,n. 巴西朗姆酒(由甘蔗馏制而成),,,,,0,0,,,
cachacera,'kæʃәsirә,,(蔗糖生产用的)沉淀槽,,,,,0,0,,,
cachaemia,,,[网络] 高血压,,,,,0,0,,,
cachalia,,,卡查利亚,,,,,0,0,,,
cachalot,'kæʃәlɒt,n large whale with a large cavity in the head containing spermaceti and oil; also a source of ambergris,n. 抹香鲸,,,,,0,0,s:cachalots,,
cachalote,,cachalote (plural cachalotes)\nAlternative form of cacholote\n,,,,,,0,0,,,
cachalots,,,n. 【动】抹香鲸\n[网络] 抹香鲸号；羽皇官网女装的第四款,,,,,0,0,0:cachalot/1:s,,
Cachan,,,卡颂,,,,,0,0,,,
cachar,,,[网络] 察查县；察查；夏士莲,,,,,0,0,s:cachars,,
Cachari,,,卡查里,,,,,0,0,,,
cachars,,,[网络] 察查县；察查；夏士莲\n(cachar 的复数),,,,,0,0,0:cachar/1:s,,
cachaza,kә'tʃɑ:sә,,"[西]滤泥, 滤饼",,,,,0,0,,,
cache,kæʃ,n. a hidden storage space (for money or provisions or weapons)\nn. (computer science) RAM memory that is set aside as a specialized buffer storage that is continually updated; used to optimize data transfers between system elements with different characteristics,"n. 隐藏所, 隐藏的粮食或物资, 贮藏物, 高速缓冲存储器\nvt. 隐藏, 窖藏\n[计] 高速缓冲存储器, 高速缓冲",v:2/n:98,1,,gre,10655,8893,i:cacheing/p:cached/3:caches/d:cached/s:caches,,
cache algorithm,,,缓存算法,,,,,0,0,,,
cache array routing protocol,,,快取阵列选路协定,,,,,0,0,,,
cache block,,,[网络] 超速缓存块；快取区块；快取封锁,,,,,0,0,,,
cache block replacement,,,高速缓存块替换,,,,,0,0,,,
cache buffer,,,[计] 高速缓冲区,,,,,0,0,,,
cache buffer memory,,,超高速缓冲存储器,,,,,0,0,,,
cache buffer-pool,,,[计] 高速缓冲区池,,,,,0,0,,,
cache capacity,,,[计] 高速缓存容量,,,,,0,0,,,
cache card,,,高速缓冲存储卡,,,,,0,0,,,
cache cluster,,,快取丛集,,,,,0,0,,,
cache cluster size,,,快取丛集大小,,,,,0,0,,,
cache coherence,,,高速缓存一致性,,,,,0,0,,,
cache coherency,kæʃ kəʊˈhɪərənsi:,, [计]超高速缓存相关性; [计]超主速缓存相关性,,,,,0,0,,,
cache coherent protocol,,,高速缓存一致性 协议,,,,,0,0,,,
cache conflict,,,高速缓存冲突,,,,,0,0,,,
cache consistency,,,快取一致；高速缓冲记忆体一致,,,,,0,0,,,
cache contour,,,储存等高线,,,,,0,0,,,
cache control register,,,un. 超高速缓存控制寄存器,,,,,0,0,,,
cache controller,,,[计] 高速缓冲控制器,,,,,0,0,,,
cache cramming,,,快取塞满；快取记忆体放Java码,,,,,0,0,,,
Cache Creek,,,[地名] 卡什克里克 ( 加 ),,,,,0,0,,,
cache engine,,,[网络] 高速缓存引擎；快取伺服系统；快取记忆体引擎,,,,,0,0,,,
cache farm,,,高速缓存场,,,,,0,0,,,
cache file,,, 缓存文件,,,,,0,0,,,
cache friendly,,,[网络] 缓存性；可缓存性,,,,,0,0,,,
cache hit,kæʃ hit,, [计]高速缓存命中,,,,,0,0,,,
cache la poudre r.,,,卡什波德赫河,,,,,0,0,,,
cache line,kæʃ lain,, [计]超高速缓冲存储器线（路）; [计]超高速缓存储器线，高速缓冲存储器界,,,,,0,0,,,
cache logic,,,[网络] 超高速缓冲存储器逻辑；缓存逻辑,,,,,0,0,,,
cache management,,,高速缓冲存储器管理,,,,,0,0,,,
cache memories,,,n. 高速缓存\n[网络] 快存存储器；快取存储器；快存记忆体,,,,,0,0,,,
cache memory,,,超高速缓冲存储器\n[计] 高速缓冲存储器,,,,,0,0,,,
cache memory control communication,,,[通信] 高速缓冲存储器控制通信,,,,,0,0,,,
cache memory hit,,,[计] 超高速缓存命中,,,,,0,0,,,
cache memory look ahead,,,快取记忆预看法,,,,,0,0,,,
cache memory miss,,,超高速缓冲存储器取数失败,,,,,0,0,,,
cache memory organization,,,高速缓冲记忆体组织；快取记忆体组织,,,,,0,0,,,
cache memory sharing,,,高速缓存共享,,,,,0,0,,,
cache memory system,,,超高速缓冲存储器系统;高速缓冲存储系统,,,,,0,0,,,
cache miss,,,高速缓存缺失,,,,,0,0,,,
Cache on a stick,,,[网络] 条状快取；在缓存,,,,,0,0,,,
cache only memory access,,,全高速缓存存取,,,,,0,0,,,
Cache Peak,,,[地名] 卡什峰 ( 美 ),,,,,0,0,,,
cache pk.,,,卡什峰,,,,,0,0,,,
cache poisoning,,,高速缓存布毒,,,,,0,0,,,
Cache R.,,,[地名] 卡什河 ( 美 ),,,,,0,0,,,
cache RAM,,,高速缓存,,,,,0,0,,,
cache register,,,高速缓冲寄存器,,,,,0,0,,,
cache server,,,缓存服务器,,,,,0,0,,,
cache servers,,,缓存服务器,,,,,0,0,,,
cache size,,,[网络] 缓存大小；显示处理器的二级缓存值；缓存的大小,,,,,0,0,,,
cache slice,,,[网络] 高速缓冲存储器截割,,,,,0,0,,,
cache snooping,,,[网络] 缓存窥探；高速缓冲存储器窥探；高速缓存侦听,,,,,0,0,,,
cache storage,,,[计] 超高速缓存,,,,,0,0,,,
cache storage hit,,,超高速缓冲存储器命中,,,,,0,0,,,
cache storage miss,,,[计] 超高速缓未命中,,,,,0,0,,,
cache store,,,[计] 高速缓冲存储器,,,,,0,0,,,
cache structure,,,快取结构,,,,,0,0,,,
cache system,,,超高速存储器系统,,,,,0,0,,,
cache tag,,,[网络] 快取标签；缓存标记；快取标记,,,,,0,0,,,
cache unit,,,超高速缓存单元,,,,,0,0,,,
"cache, data",,,[网络] 缓存数据；形成数据缓冲；打开或关闭粒子缓存,,,,,0,0,,,
"cache, write-through",,,[网络] 写通式,,,,,0,0,,,
Cache-Coherent Non-Uniform Memory Access,,,超高速缓存连贯非统一存储器存取技术,,,,,0,0,,,
cache-line,,,un. 超高速缓冲存储器线\n[网络] 缓存行；高速缓存行,j:100,,,,0,0,,,
cache-miss,,,[网络] 缓存未命中；错过缓存；缓存缺失,,,,,0,0,,,
cache-peigne,,,[网络] 缓存 -  peigne,,,,,0,0,,,
cache-pot,'kæʃpəʊ; 'kæʃpɒt,,n. 放置花盆的装饰性托盆；装花盆的装饰盆,,,,,0,0,,,
cache-sex,'kæʃseks,,n. (裸体舞蹈演员遮蔽阴部用的)小裤衩，三角裤衩；遮羞布,,,,,0,0,,,
cache-sexe,,,[网络] 缓存式,,,,,0,0,,,
cache-sexes,,,[网络] 缓存性别,,,,,0,0,,,
cache-to-cache,,,[网络] 缓存,,,,,0,0,,,
cacheability,,,un. 超高速缓存率\n[网络] 可缓存性；缓存能力；响应的默认可缓存能力,,,,,0,0,,,
cacheable,,,[计] 可缓存的,,,,,0,0,,,
cacheable address,,,[计] 可缓存地址,,,,,0,0,,,
cacheable non-,,,[网络] 非缓冲存储器化,,,,,0,0,,,
cachectic,kә'kektik,a. relating to or having the symptoms of cachexia,"a. 恶病的, 极瘦弱的\n[医] 恶病质的",,,,,0,0,,,
cachectic aphthae,,,[医] 恶病质性口疮,,,,,0,0,,,
cachectic diarrhea,,,[医] 恶病质腹泻,,,,,0,0,,,
cachectic dropsy,,,[医] 恶病质性水肿,,,,,0,0,,,
cachectic edema,,,[医] 恶病质性水肿,,,,,0,0,,,
cachectic fever,,,"[医] 恶病质热, 黑热病",,,,,0,0,,,
cachectic infantilism,,,[医] 恶病质性幼稚型,,,,,0,0,,,
cachectic purpura,,,病质性紫瘢病,,,,,0,0,,,
cachectic retinopathy,,,恶病质视网膜病,,,,,0,0,,,
cachectical,,"a. Having, or pertaining to, cachexia; as, cachectic\n   remedies; cachectical blood.",a. cachexia的变形,,,,,0,0,,,
cachectin,,,[网络] 恶液质素；恶病质素；恶液素,,,,,0,0,,,
cached,kæʃt,v save up as for future use,v. 贮藏起来；隐藏起来（cache 的过去分词形式）,,,,,0,0,0:cach/1:pd,,
cached file,,,缓存文件,,,,,0,0,,,
cached link,,,暂存连接,,,,,0,0,,,
cacheing,,-ing form of cache\nn. a hidden storage space (for money or provisions or weapons)\nn. (computer science) RAM memory that is set aside as a specialized buffer storage that is continually updated; used to optimize data transfers between system elements with different characteristics,"(cache 的现在分词) n. 隐藏所, 隐藏的粮食或物资, 贮藏物, 高速缓冲存储器\nvt. 隐藏, 窖藏\n[计] 高速缓冲存储器, 高速缓冲",,,,,0,0,0:cache/1:i/s:cacheings,,
cacheings,,,"(cache 的现在分词) n. 隐藏所, 隐藏的粮食或物资, 贮藏物, 高速缓冲存储器\nvt. 隐藏, 窖藏\n[计] 高速缓冲存储器, 高速缓冲\n(cacheing 的复数)",,,,,0,0,0:cacheing/1:s,,
cachelcoma,kæʃel'kәumә,,[医]恶性溃疡,,,,,0,0,,,
cacheless,,,[网络] 无缓存,,,,,0,0,,,
cacheline,,,高速缓存块,,,,,0,0,,,
cachelogic,,,[网络] 超高速缓冲存储器逻辑；缓存逻辑,,,,,0,0,,,
cachememory,,,高速缓冲存储器,,,,,0,0,,,
cachemia,,,[网络] 卡利亚,,,,,0,0,,,
cachemic,,,[网络] 昏昏欲睡,,,,,0,0,,,
cachepot,'kæʃpɔt,"n. An ornamental casing for a flowerpot, of porcelain,\n   metal, paper, etc.",n. 放置花盆的装饰性托盆,,,,,0,0,s:cachepots,,
cachepots,,,n. 花瓶\n[网络] 装饰托盆,,,,,0,0,0:cachepot/1:s,,
cacher,,,[网络] 隐藏；藏起；阿柯,,,,,0,0,,,
cacherel,,,[网络] 印花连衣裙,,,,,0,0,,,
cacheris,,, [人名] 卡切里斯,,,,,0,0,s:cacheriss,,
cacheriss,,, [人名] 卡切里斯\n(cacheris 的复数),,,,,0,0,0:cacheris/1:s,,
cachers,,,[网络] 。子,,,,,0,0,,,
caches,,n a hidden storage space (for money or provisions or weapons)\nn a secret store of valuables or money\nn (computer science) RAM memory that is set aside as a specialized buffer storage that is continually updated; used to optimize data transfers between system elements with different characteristics\nv save up as for future use,n. 高速缓存；隐藏所；隐藏物（cache的复数）,,,,,0,0,0:cach/1:s3,,
CacheSet,,,[网络] 的存储映射地址；个的高速缓存组,,,,,0,0,,,
cachet,kæ'ʃei,n. an indication of approved or superior status\nn. a warrant formerly issued by a French king who could warrant imprisonment or death in a signed letter under his seal\nn. a seal on a letter,"n. 公章, 私人印戳, 标记, 威望, 纪念邮戳\n[医] 扁囊剂",n:100,,,gre,37065,18680,s:cachets,,
