data pool editor,,,资料池编辑器,,,,,0,0,,,
data pool editor audit tail format,,,[计] 数据库编辑程序检查尾部格式,,,,,0,0,,,
data pool editor audit trail format,,,资料池编辑器审计存底格式,,,,,0,0,,,
data pool editor file assignment,,,资料池编辑器档案指定,,,,,0,0,,,
data pool editor input data format,,,资料池编辑器输入资料格式,,,,,0,0,,,
data port,ˈdeitə pɔ:t,, 数据端口,,,,,0,0,,,
data portability,ˈdeitə ˌpɔ:təˈbiləti,, [计]数据可移植性,,,,,0,0,,,
data positioning,,,数据定位,,,,,0,0,,,
data positions,,,资料位置,,,,,0,0,,,
data potentiometer,,,数据输出分压器[电位计],,,,,0,0,,,
data potentionmeter,,,[网络] 数据输出电位计,,,,,0,0,,,
data power,,,[网络] 数据电源系统；资料力；资料便使用统计分析工具,,,,,0,0,,,
data precision,,,数据精密度,,,,,0,0,,,
data preparation,,,[计] 数据准备,,,,,0,0,,,
data preparation clerk,ˈdeitə ˌprepəˈreiʃən klɑ:k,, [计]数据准备员,,,,,0,0,,,
data preparation supervisor,,,un. 数据准备主管人\n[网络] 资料准备监督器,,,,,0,0,,,
data preparer,,,资料筹备,,,,,0,0,,,
data preprocessing,,,数据预处理,,,,,0,0,,,
data preselection,,,数据预选,,,,,0,0,,,
data present,,,[网络] 数据显示,,,,,0,0,,,
data presentation,,,数据显示,,,,,0,0,,,
data presentation device,,,"数据表达装置,读数装置",,,,,0,0,,,
data presentation system,,,[计 自] 数据显示系统,,,,,0,0,,,
data presentation technique,,,数据显示技术,,,,,0,0,,,
data preview,,,[计] 数据预览,,,,,0,0,,,
data print out file,,,【计算机】数据打印档案,,,,,0,0,,,
data printer,,,数据打印机,,,,,0,0,,,
data printing,,,数据打印,,,,,0,0,,,
data printout,,,un. 数据打印输出,,,,,0,0,,,
data printout program,,,[计] 数据打印程序,,,,,0,0,,,
Data Privacy,,,[计] 数据保密\n[计] 数据保密性,,,,,0,0,,,
data process,,,数据处理,,,,,0,0,,,
data process work request,,,[计] 数据处理工作请求,,,,,0,0,,,
data processing,,,数据处理\n[计] 数据处理,,,,,0,0,s:data processings,,
data processing (dp),,,资料处理,,,,,0,0,,,
data processing activity,,,资料处理活动,,,,,0,0,,,
data processing algorithm,,,数据处理算法,,,,,0,0,,,
data processing capability,,,资料处理能力,,,,,0,0,,,
data processing center,,,[计] 数据处理中心\n[经] 数据处理中心,,,,,0,0,,,
data processing center of remote sensing,,,遥感数据处理中心,,,,,0,0,,,
data processing center(-re),,,据处理中心,,,,,0,0,,,
data processing centre,,,数据处理中心,,,,,0,0,,,
data processing computer,,,数据处理计算机,,,,,0,0,,,
data processing control,,,[计] 数据处理控制,,,,,0,0,,,
data processing control center,,,[计] 数据处理控制中心,,,,,0,0,,,
data processing control console,,,[计] 数据处理控制台,,,,,0,0,,,
data processing conversational mode,,,资料处理交谈模式,,,,,0,0,,,
