high-temperature neutron diffraction,,,温中子衍射,,,,,0,0,,,
high-temperature nuclear power station,,,温核电站,,,,,0,0,,,
high-temperature operation,,,高温操作;高温作业,,,,,0,0,,,
high-temperature operation life test,,,高温工作寿命试验,,,,,0,0,,,
high-temperature oxidation,,,高温氧化,,,,,0,0,,,
high-temperature oxidation resistant coating,,,[涂料] 高温抗氧化涂层,,,,,0,0,,,
high-temperature oxidation test,,,[试验] 高温氧化试验,,,,,0,0,,,
high-temperature oxidation-resistant coating,,,高温抗氧化涂层,,,,,0,0,,,
high-temperature oxidation-resistant coating for refractory,,,难熔金属高温抗氧化涂层,,,,,0,0,,,
high-temperature pebble-bed reactor,,,温球床[反应]堆,,,,,0,0,,,
high-temperature phenomena,,,高温现象,,,,,0,0,,,
high-temperature photomultiplier,,,[电子] 耐高温光电倍增管,,,,,0,0,,,
high-temperature physics,,,高温物理学,,,,,0,0,,,
high-temperature physiology,,,[生理] 高温生理学,,,,,0,0,,,
high-temperature plasma,,,高温等离[子]体,,,,,0,0,,,
high-temperature plasma diagnostics,,,高温血浆诊断学,,,,,0,0,,,
high-temperature plasma physics,,,高温等离子体物理学,,,,,0,0,,,
high-temperature polymer,,,【材料学】高温聚合物，耐热聚合物,,,,,0,0,,,
high-temperature pressing,,,高温压制,,,,,0,0,,,
high-temperature processing,,,高温处理,,,,,0,0,,,
high-temperature propellant,,,[航] 高温推进剂,,,,,0,0,,,
high-temperature property,,,温性能，高温特性,,,,,0,0,,,
high-temperature protection coating,,,高温防护涂层,,,,,0,0,,,
high-temperature PRT standard,,,温铂电阻温度计,,,,,0,0,,,
high-temperature pump,,,[机] 高温泵,,,,,0,0,,,
high-temperature radiant emitter,,,温辐射体,,,,,0,0,,,
high-temperature range,,,un. 高温区,,,,,0,0,,,
high-temperature reaction,,,高温反应,,,,,0,0,,,
high-temperature reactor,,,高温反应堆,,,,,0,0,,,
high-temperature rectifier,,,[电子] 高温整流管,,,,,0,0,,,
high-temperature rectifier diode,,,[电子] 高温整流二极管,,,,,0,0,,,
high-temperature refractory,,,高温耐火材料,,,,,0,0,,,
high-temperature region,,,高温区,,,,,0,0,,,
high-temperature reheat pipe,,,温再热蒸汽管,,,,,0,0,,,
high-temperature reservoir,,,【热力学】高温蓄能器,,,,,0,0,,,
high-temperature resistance adhesive,,,[胶粘] 耐高温胶粘剂,,,,,0,0,,,
high-temperature resistance fibre,,,[纺] 耐高温纤维,,,,,0,0,,,
high-temperature resistance plastics,,,[塑料] 耐高温塑料,,,,,0,0,,,
high-temperature resistant coating,,,[涂料] 耐高温涂料,,,,,0,0,,,
high-temperature resistant glass,,,[玻璃] 耐高温玻璃,,,,,0,0,,,
high-temperature resistant polymer,,,[高分子] 耐高温高聚物,,,,,0,0,,,
high-temperature resistant relay,,,[电] 耐高温继电器,,,,,0,0,,,
high-temperature resistant rubber,,,[橡胶] 耐高温橡胶,,,,,0,0,,,
high-temperature resisting pigment,,,[颜料] 耐高温颜料,,,,,0,0,,,
high-temperature retorting,,,[油气] 高温干馏,,,,,0,0,,,
high-temperature reusable surface insulation,,,高温可重复使用的表面绝缘材料,,,,,0,0,,,
high-temperature reverse-bias burn-in,,,[网络] 高温反向偏压老化测试,,,,,0,0,,,
high-temperature roasting,,,高温焙烧,,,,,0,0,,,
high-temperature salt bath deoxidizer,,,[化工] 高温盐浴脱氧剂,,,,,0,0,,,
high-temperature salt bath rectifier,,,[化工] 高温盐浴校正剂,,,,,0,0,,,
high-temperature scale,,,高温温标,,,,,0,0,,,
high-temperature science,,,高温科学,,,,,0,0,,,
high-temperature seal,,,[机] 高温密封,,,,,0,0,,,
high-temperature separator,,,高温分离器,,,,,0,0,,,
high-temperature service,,,[化] 高温作业使用; 高温下作业使用; 高温设备; 高温装置,,,,,0,0,,,
