Kochubeyevskoye,,,[地名] 科丘别耶夫斯科耶 ( 俄 ),,,,,0,0,,,
Kochumdek,,,[地名] 科丘姆杰克河 ( 俄 ),,,,,0,0,,,
Kochëvo,,,[地名] 科乔沃 ( 俄 ),,,,,0,0,,,
Kochëvskiy Rayon,,,[地名] 科乔沃区 ( 俄 ),,,,,0,0,,,
koci,,,[网络] 科奇,,,,,0,0,s:kocis,,
kocia,,,[网络] 国际协力团；国际仲裁委员会,,,,,0,0,,,
kocide,'kәusaid,,SD 氢氧化铜,,,,,0,0,,,
Kociemba's Algorithm,,,[网络] Kociemba的算法,,,,,0,0,,,
kocinski,,,科辛斯基,,,,,0,0,s:kocinskis,,
kocinskis,,,科辛斯基\n(kocinski 的复数),,,,,0,0,0:kocinski/1:s,,
kocis,,,[网络] 韩国文化和信息服务处；文化宣传院；科奇什,,,,,0,0,0:koci/1:s,,
kock,,, [人名] 科克; [地名] [波兰] 科茨克,,,,,0,0,s:kocks,,
Kock resistance,,,[电] 柯赫电阻,,,,,0,0,,,
kocke,,,[网络] 卡,,,,,0,0,,,
kockelman,,,[网络] 科克尔曼,,,,,0,0,,,
kocking coil,,,流线圈，反作用线圈,,,,,0,0,,,
Kockovaella,,,考克娃酵母属,,,,,0,0,,,
kocks,,,n. (Kock)人名；(波、俄、捷)科茨克；(法、英、德、南非、瑞典)科克,,,,,0,0,0:kock/1:s,,
kocks nownes,,,[网络] ock s,,,,,0,0,,,
Kocks' operation,,,[医] 科克斯氏手术(子宫阔韧带减缩术),,,,,0,0,,,
kockums,,,[网络] 考库姆；考库姆公司；瑞典考库姆,,,,,0,0,,,
koco,,,abbr. Korea Oil Corporation <韩国>大韩石油公司,,,,,0,0,,,
kocoa,,,[网络] 科科阿,,,,,0,0,,,
Kocs,,,科奇,,,,,0,0,0:koc/1:s,,
kocsis,,,[网络] 柯奇士；科奇什；柯西斯,,,,,0,0,,,
Kocsola,,,[地名] 科乔洛 ( 匈 ),,,,,0,0,,,
Kocsord,,,[地名] 科乔尔德 ( 匈 ),,,,,0,0,,,
Kocsér,,,[地名] 科切尔 ( 匈 ),,,,,0,0,,,
kocu,,,[网络] 模架,,,,,0,0,,,
kocur,,,科楚尔,,,,,0,0,,,
kocurek,,,科楚雷克,,,,,0,0,,,
Kocuria,,,考克氏菌属,,,,,0,0,,,
Koczała,,,[地名] 科恰瓦 ( 波 ),,,,,0,0,,,
koczur,,,科楚尔,,,,,0,0,,,
kod,,,[地名] 戈德 ( 印 ),,,,,0,0,s:kods,,
koda,'kәudә,,n. 幸田来未（日本歌手）；科达胶片,,,,,0,0,s:kodas,,
koda (kota),,,幸田,,,,,0,0,,,
kodachi,,,[网络] 小太刀；九能小太刀,,,,,0,0,,,
Kodachrome,'kәjdәkrәjm,,n. 柯达彩色胶片,,,,,0,0,s:kodachromes,,
Kodachrome slide,,,柯达幻灯片,,,,,0,0,,,
kodachromes,'kəudəkrəum,,n. 柯达彩色胶片,,,,,0,0,0:kodachrome/1:s,,
kodacolor,'kәudælk,,柯达彩色(单张)负片,,,,,0,0,s:kodacolors,,
kodacolors,'kəudə'kʌlə,,n. 柯达彩色胶片,,,,,0,0,0:kodacolor/1:s,,
Kodagu,,,[网络] 果达古；果达古县,,,,,0,0,s:kodagus,,
kodagu (coorg),,,科达古(库格),,,,,0,0,,,
kodagus,,,[网络] 果达古；果达古县\n(kodagu 的复数),,,,,0,0,0:kodagu/1:s,,
kodai,,,[网络] 公大,,,,,0,0,s:kodais,,
Kodaikanal,,,[网络] 科代卡纳尔；戈代加讷尔；科代卡那,,,,,0,0,,,
Kodaikānal,,,[地名] 戈代加讷尔 ( 印 ),,,,,0,0,,,
Kodaira,,,[地名] 小平 ( 日 ),,,,,0,0,,,
Kodaira dimension,,,小平维数,,,,,0,0,,,
Kodaira Kunihiko,,,"小平邦彦(1915-),日本人,数学教授。",,,,,0,0,,,
Kodaira vanishing theorem,,,[网络] 小平消没定理,,,,,0,0,,,
kodais,,,[网络] 公大\n(kodai 的复数),,,,,0,0,0:kodai/1:s,,
kodak,'kәjdæk,n. A kind of portable camera.,"n. 小型照相机, 照片, 柯达(照相机)\nvt.vi. 用小型照相机拍摄",,,,,16338,0,,,
Kodak camera,,,柯达照相机,,,,,0,0,,,
Kodak courage,,"An extra dose of courage and the tendency to go beyond one's usual physical limits when being filmed or photographed (from action sports such as skateboarding, snowboarding, and extreme skiing).\n> I was a bit nervous being the first to hit the jump, but when you're with the film crew you get that Kodak courage.\n",,,,,,0,0,,,
Kodak film,,,[感光] 柯达胶片,,,,,0,0,,,
kodak metal etch resist,,,[计] 柯达金属抗蚀剂,,,,,0,0,,,
Kodak moment,,,na. 留下了美好记忆的时刻\n[网络] 柯达时刻；柯达一刻；幸福瞬间,,,,,0,0,,,
Kodak moments,,,[网络] 柯达时光,,,,,0,0,,,
Kodak perforation,,,"(用于35,65,70mm胶片)柯达片孔",,,,,0,0,,,
kodak photo resist,,,光致感光剂,,,,,0,0,,,
Kodak relief plate,,,柯达光敏树脂凸版,,,,,0,0,,,
Kodak Standard perforation,,,(用于特殊摄影)柯达标准片孔,,,,,0,0,,,
kodak.com,,,[网络] 摄影；公司网站,,,,,0,0,,,
Kodakara-jima,,,[地名] 小宝岛 ( 日 ),,,,,0,0,,,
Kodakchrome,,,Kodak彩色底片,,,,,0,0,,,
kodaked,'kəʊdæk,,"n.\n小型手提照相机\n[K-]【商标】柯达(柯达公司生产的照相机和照相材料)\nvt., vi.\n用小型照相机拍摄",,,,,0,0,,,
Kodaki,,,[地名] 科达基 ( 俄 ),,,,,0,0,,,
kodaking,'kəʊdæk,,"n.\n小型手提照相机\n[K-]【商标】柯达(柯达公司生产的照相机和照相材料)\nvt., vi.\n用小型照相机拍摄",,,,,0,0,,,
kodaks,,,[网络] 柯达,,,,,0,0,,,
Kodala,,,[地名] 戈德拉 ( 印 ),,,,,0,0,,,
Kodalekaha,,,[地名] 科达莱卡哈 ( 科特 ),,,,,0,0,,,
kodalith,,,[网络] 柯达硬调片；柯达丽斯片；高反差考贝片和柯达印刷片,,,,,0,0,,,
kodalk,'kәudælk,,"柯达尔克显影剂, 偏硼酸钠",,,,,0,0,,,
kodaloid,"'kәudә,lɔid",,硝酸纤维素,,,,,0,0,,,
kodaly,,,[网络] 高大宜；柯达伊；科达伊,,,,,0,0,,,
kodama,,, [地名] [日本] 儿玉,,,,,0,0,,,
kodamaius brevicornis,,,短角柯啮虫,,,,,0,0,,,
Kodang,,,高塘,,,,,0,0,,,
kodansha,,,[网络] 讲谈社；讲谈社地图,,,,,0,0,,,
Kodari,,,[地名] 科达里 ( 尼 ),,,,,0,0,,,
Kodarma,,,[地名] 戈德尔马 ( 印 ),,,,,0,0,,,
kodas,,,[网络] 柯达斯,,,,,0,0,0:koda/1:s,,
kodatron,'kәudәtrɔn,,一种气体放电管,,,,,0,0,,,
Kodaungbo,,,[地名] 戈当博 ( 缅 ),,,,,0,0,,,
Kodava,,,[网络] 科达古语,,,,,0,0,,,
Kodavas,,,[网络] 柯达,,,,,0,0,,,
Kodavere,,,[地名] 科达韦雷 ( 爱沙 ),,,,,0,0,,,
kode,,, [地名] [瑞典] 库德,,,,,0,0,,,
kodel,,,[化] 科代尔,,,,,0,0,,,
kodeling,,,Kodel\nn.\n【纺织业、商标】科代尔(聚酯纤维),,,,,0,0,,,
kodelon,kә'delɔn,,"柯德隆显影剂, 对羟基氨基乙酸",,,,,0,0,,,
Koden,,,科登,,,,,0,0,,,
koder,,,[网络] 科德；小山；泰成,,,,,0,0,,,
kodes,,,[网络] 柯蒂思；美丽秘笈柯蒂思,,,,,0,0,,,
Kodet,,,[网络] 科迪特,,,,,0,0,,,
kodi,,, [地名] [刚果民主共和国、印度尼西亚] 科迪,,,,,0,0,,,
kodiak,'kәudiæk,n. an island off southern Alaska in the Gulf of Alaska; site of the first European settlement in the area which was founded by the Russians in 1784,n. 褐色大熊,,,,,0,0,s:kodiaks,,
Kodiak bear,,,na. 【动】科迪亚克棕熊 (Ursus middendorffi)\n[网络] 科迪亚克熊；科的阿克熊；考地亚克熊,,,,,0,0,s:kodiak bears,,
Kodiak bears,,,[网络] 一只阿拉斯加棕熊,,,,,0,0,0:kodiak bear/1:s,,
Kodiak I.,,,[地名] 科迪亚克岛 ( 美 ),,,,,0,0,,,
Kodiak Island,,,[网络] 科迪亚克岛；科迪亚岛；寇迪亚克岛,,,,,0,0,s:kodiak islands,,
kodiak islands,,,科迪亚克岛（位于北太平洋的阿拉斯加湾）,,,,,0,0,0:kodiak island/1:s,,
Kodiak National Wildlife Refuge,,,[地名] 科迪亚克国家野生动物保护区 ( 美 ),,,,,0,0,,,
Kodiak Seamount,,,[地名] 科迪亚克海山 ( 太平洋 ),,,,,0,0,,,
kodiaks,,,[网络] 棕熊,,,,,0,0,0:kodiak/1:s,,
Kodidi,,,[地名] 科迪迪 ( 加纳 ),,,,,0,0,,,
kodikian,,,[网络] 科迪克人,,,,,0,0,,,
Kodimunai,,,[网络] 科迪穆奈,,,,,0,0,,,
Kodingauk,,,[地名] 戈丁高 ( 缅 ),,,,,0,0,,,
Kodino,,,[地名] 科季诺 ( 俄 ),,,,,0,0,,,
kodinski,,,[网络] 科东斯基,,,,,0,0,,,
Kodinār,,,[地名] 戈迪纳尔 ( 印 ),,,,,0,0,,,
kodis,,, [人名] 科迪斯,,,,,0,0,,,
Kodisjoki,,,[地名] 科迪斯约基 ( 芬 ),,,,,0,0,,,
