made broad her phylactery,,,v. 夸示自己的正直,,,,,0,0,,,
made broad his phylacteries,,,v. 夸示自己的正直,,,,,0,0,,,
made broad his phylactery,,,v. 夸示自己的正直,,,,,0,0,,,
made broad my phylacteries,,,v. 夸示自己的正直,,,,,0,0,,,
made broad my phylactery,,,v. 夸示自己的正直,,,,,0,0,,,
made broad our phylacteries,,,v. 夸示自己的正直,,,,,0,0,,,
made broad our phylactery,,,v. 夸示自己的正直,,,,,0,0,,,
made broad their phylacteries,,,v. 夸示自己的正直,,,,,0,0,,,
made broad their phylactery,,,v. 夸示自己的正直,,,,,0,0,,,
made broad your phylacteries,,,v. 夸示自己的正直,,,,,0,0,,,
made broad your phylactery,,,v. 夸示自己的正直,,,,,0,0,,,
made by,meɪd bai,, 由…制造,,,,,0,0,,,
made capital of,,,利用；趁机取利,,,,,0,0,,,
made capital out of,,,"利用,\n机取利\n从中渔利",,,,,0,0,,,
made certain,,,弄清楚；弄确实,,,,,0,0,,,
made certain of,,,把…了解清楚；弄明白,,,,,0,0,,,
made choice of,,,选定,,,,,0,0,,,
made circuit,,,闭合电路,,,,,0,0,,,
made clean,,,清理\n卸载\n清除内核编译的目标文件\n清除之前编译的可执行文件及配置文件,,,,,0,0,,,
made clear,,,显示；解释清楚,,,,,0,0,,,
made common cause with,,,联合,,,,,0,0,,,
made conditions,,,v. 规定,,,,,0,0,,,
made contact,,,接触点；接通,,,,,0,0,,,
made contact with,,,接触；与…联系,,,,,0,0,,,
made conversation,,,交谈；闲聊；找话谈,,,,,0,0,,,
made correction for,,,v.  校正(作 ... 修正),,,,,0,0,,,
made course,,,真航向,,,,,0,0,,,
made danger of,,,v.  对 ... 踌躇不决(认为 ... 难办),,,,,0,0,,,
made dead,,,v. 切断,,,,,0,0,,,
made demands of,,,对…提要求,,,,,0,0,,,
made demands on,,,有求于,,,,,0,0,,,
made difficulties,,,刁难,,,,,0,0,,,
made dish,,,拼盘,,,,,0,0,,,
made do,,,凑合着用；以…权充；设法达成,,,,,0,0,,,
made do and mend,,,不买新的而把旧的修修补补将就过去\n修补一下对付使用,,,,,0,0,,,
made do with,,,设法应付；勉强对付,,,,,0,0,,,
made down,,,改小,,,,,0,0,,,
made ducks and drakes,,,vi. 玩打水漂(浪费),,,,,0,0,,,
made efforts to,,,努力,,,,,0,0,,,
made ends meet,,,收支相抵；量入为出,,,,,0,0,,,
made every effort to,,,尽一切努力做（某事）,,,,,0,0,,,
made every endeavor,,,不遗余力,,,,,0,0,,,
made every endeavour,,,尽一切努力,,,,,0,0,,,
made eye,,,[网络] 绕匝索环；绕匝索环绕匝索环,,,,,0,0,,,
made fast,,,拴紧，绑牢；把…打上结,,,,,0,0,,,
made for,meɪd fɔ:,, 非常合适的,,,,,0,0,,,
made for each other,,,[网络] 为老婆找个男人；天造地设；天造地设的一对,,,,,0,0,,,
made for life,,,[网络] 为生活创制,,,,,0,0,,,
made for one another,,,[网络] 天生一对；让我们互相帮助,,,,,0,0,,,
made free with,,,随意使用；擅用,,,,,0,0,,,
made friends again,,,言归于好,,,,,0,0,,,
made from,,,用…做成的；由…制成的,,,,,0,0,,,
made from barley and hops,,,用大麦和啤酒花酿造,,,,,0,0,,,
made from pipe,,,由管子制造,,,,,0,0,,,
made full,,,将……填充满,,,,,0,0,,,
made fun,,,开玩笑,,,,,0,0,,,
made fun of,,,[网络] 取笑的；取笑它,,,,,0,0,,,
made game of,,,嘲弄；捉弄,,,,,0,0,,,
made good,,,[经] 补偿,,,,,0,0,,,
made good copy,,,成为新闻报道的好材料,,,,,0,0,,,
made good course,,,[网络] 直航航路,,,,,0,0,,,
made good her retreat,,,v. 安全撒退(顺利地脱身),,,,,0,0,,,
made good his retreat,,,v. 安全撒退(顺利地脱身),,,,,0,0,,,
made good my retreat,,,v. 安全撒退(顺利地脱身),,,,,0,0,,,
made good our retreat,,,v. 安全撒退(顺利地脱身),,,,,0,0,,,
made good play,,,v. 顺利进行,,,,,0,0,,,
made good their retreat,,,v. 安全撒退(顺利地脱身),,,,,0,0,,,
made good weather,,,v. 碰到好天气,,,,,0,0,,,
made good your retreat,,,v. 安全撒退(顺利地脱身),,,,,0,0,,,
made great strides,,,突飞猛进\n大有进步,,,,,0,0,,,
made ground,,,人工填地;现代沉积;填成地;填地,,,,,0,0,,,
made hamburger out of,,,v.  把 ... 打得一塌糊涂,,,,,0,0,,,
made hand,,,[网络] 成牌；已凑成顺子或更好的牌,,,,,0,0,,,
made hands,,,[网络] 成手；成手牌；成牌,,,,,0,0,,,
made happy,,,使开心\n使快乐\n使幸福,,,,,0,0,,,
made harbor,,,v. 进港停泊,,,,,0,0,,,
made harbour,,,v. 进港停泊,,,,,0,0,,,
made haste,,,赶紧,,,,,0,0,,,
made havoc of,,,造成严重破坏\n使……陷入大混乱,,,,,0,0,,,
made hay,,,利用机会去赚钱,,,,,0,0,,,
made hay of,,,使混乱；使对自己有利,,,,,0,0,,,
made hay out of,,,使…对自己有利,,,,,0,0,,,
made hay while the sun shines,,,v. 抓紧时机行事,,,,,0,0,,,
made hay with,,,v.  弄乱(使 ... 混乱),,,,,0,0,,,
made head,,,向前进；有进展,,,,,0,0,,,
made head against,,,v. 迎头击败(战胜),,,,,0,0,,,
made head or tail of,,,v. 了解(弄清楚；辨别),,,,,0,0,,,
made headway,,,取得进展；有进展,,,,,0,0,,,
made heavy weather,,,v. 碰到狂风大浪的颠簸(发现困难),,,,,0,0,,,
made her appearance,,,v. 到场(露面),,,,,0,0,,,
made her bow,,,v. 正式进入(开始；首次公开出现),,,,,0,0,,,
made her bread,,,v. 糊口(谋生),,,,,0,0,,,
made her choice,,,v. 选择,,,,,0,0,,,
made her compliment to,,,v.  问候(向 ... 致意),,,,,0,0,,,
made her excuses,,,v. 表示抱歉,,,,,0,0,,,
made her exit,,,v. 退出(死),,,,,0,0,,,
made her flight,,,v. 飞行(飞走),,,,,0,0,,,
made her lucky,,,v. 急忙离开(急忙逃走),,,,,0,0,,,
made her mark,,,v. 出名(成功；达到目的),,,,,0,0,,,
made her market,,,v. 出售存货,,,,,0,0,,,
made her market of,,,v.  把 ... 作为赚钱的机会(把 ... 作交易),,,,,0,0,,,
made her own way,,,v. 前进(成功),,,,,0,0,,,
made her peace,,,v. 讲和(停止战争),,,,,0,0,,,
made her peace with,,,v. 讲和(停止战争),,,,,0,0,,,
made her play for,,,v. 百般勾引,,,,,0,0,,,
made her point,,,v. 证明论点正确(获得公认),,,,,0,0,,,
made her way,,,前进,,,,,0,0,,,
made herself at home,,,v. 随便(无拘束),,,,,0,0,,,
made herself cheap,,,v. 干出降低自己声誉的事,,,,,0,0,,,
made herself clear,,,v. 说明白(使听懂),,,,,0,0,,,
made herself known to,,,v.  向 ... 作自我介绍,,,,,0,0,,,
made herself master of,,,v. 熟练(精通；能运用自如),,,,,0,0,,,
made herself scarce,,,v. 迅速离开(不露面),,,,,0,0,,,
made herself understood,,,v.  表达自己的意思(使 ... 理解自己的意思),,,,,0,0,,,
made him,,,[网络] 使伊,,,,,0,0,,,
made himself at home,,,v. 随便(无拘束),,,,,0,0,,,
made himself cheap,,,v. 干出降低自己声誉的事,,,,,0,0,,,
made himself clear,,,v. 说明白(使听懂),,,,,0,0,,,
made himself known to,,,v.  向 ... 作自我介绍,,,,,0,0,,,
made himself master of,,,v. 熟练(精通；能运用自如),,,,,0,0,,,
made himself scarce,,,v. 迅速离开(不露面),,,,,0,0,,,
made himself understood,,,v.  表达自己的意思(使 ... 理解自己的意思),,,,,0,0,,,
made his appearance,,,v. 到场(露面),,,,,0,0,,,
made his bow,,,v. 正式进入(开始；首次公开出现),,,,,0,0,,,
made his bread,,,v. 糊口(谋生),,,,,0,0,,,
made his choice,,,v. 选择,,,,,0,0,,,
made his compliment to,,,v.  问候(向 ... 致意),,,,,0,0,,,
made his excuses,,,v. 表示抱歉,,,,,0,0,,,
made his exit,,,v. 退出(死),,,,,0,0,,,
made his flight,,,v. 飞行(飞走),,,,,0,0,,,
made his lucky,,,v. 急忙离开(急忙逃走),,,,,0,0,,,
made his mark,,,成名,,,,,0,0,,,
made his market,,,v. 出售存货,,,,,0,0,,,
made his market of,,,v.  把 ... 作为赚钱的机会(把 ... 作交易),,,,,0,0,,,
made his own way,,,v. 前进(成功),,,,,0,0,,,
made his peace,,,v. 讲和(停止战争),,,,,0,0,,,
made his peace with,,,v. 讲和(停止战争),,,,,0,0,,,
made his point,,,v. 证明论点正确(获得公认),,,,,0,0,,,
made his way,,,前往,,,,,0,0,,,
made history,,,[网络] 载入史册；创造历史,,,,,0,0,,,
made holiday,,,度假,,,,,0,0,,,
made in,,,[网络] 制造；产地；制造地,,,,,0,0,,,
made in china,,,[经] 中国制造,,,,,0,0,,,
made in england,,,[网络] 英国制造；英格兰制造；英国产,,,,,0,0,,,
made in germany,,, 德国制造（商品标记）,,,,,0,0,,,
made in heaven,,,[网络] 天堂制造；天上人间；来自天堂,,,,,0,0,,,
made in hong kong,,, [电影]香港制造,,,,,0,0,,,
made in Japan,,,[网络] 日本制造；日本原装进口；是指日本制造,,,,,0,0,,,
made in korea,,,[网络] 韩国制造；韩国进口；韩国原装进口,,,,,0,0,,,
made in several piece nozzle,,,复喷嘴,,,,,0,0,,,
made in taiwan,,,[网络] 台湾制造,,,,,0,0,,,
made in the shade,,,[网络] 于阴暗中的创作；由影而生；应付自如,,,,,0,0,,,
made inquiries,,,咨询；叩问,,,,,0,0,,,
made into,,,na. 制成；使转变为\n[网络] 做成；把……制成；制成什麽,,,,,0,0,,,
made it,,,[网络] 成功了；做成了；做了它,,,,,0,0,,,
made it a point to,,,v. 坚持(坚决要),,,,,0,0,,,
made it a rule,,,惯于，作为常例；定为常规,,,,,0,0,,,
made it a rule to,,,v.  通常(有 ... 的习惯),,,,,0,0,,,
made it clear that,,,弄清楚,,,,,0,0,,,
made it her business,,,v.  将 ... 当作自己的任务,,,,,0,0,,,
made it his business,,,v.  将 ... 当作自己的任务,,,,,0,0,,,
made it ideal for,,,v. 适合于做,,,,,0,0,,,
made it ideal to use for,,,v. 适合于做,,,,,0,0,,,
made it my business,,,v.  将 ... 当作自己的任务,,,,,0,0,,,
made it our business,,,v.  将 ... 当作自己的任务,,,,,0,0,,,
made it rain,,,下雨（歌曲名）,,,,,0,0,,,
made it snappy,,,vi. 干脆点，赶紧,,,,,0,0,,,
made it their business,,,v.  将 ... 当作自己的任务,,,,,0,0,,,
made it too hot for,,,v.  弄得 ... 呆不下去,,,,,0,0,,,
made it too hot to hold,,,v.  弄得 ... 呆不下去,,,,,0,0,,,
made it up,,,和解，讲和,,,,,0,0,,,
made it up to,,,补偿；报答；酬谢,,,,,0,0,,,
made it up with,,,v. 和解,,,,,0,0,,,
made it with,,,v. 被接受,,,,,0,0,,,
made it worth while,,,v. 给予相当的报酬,,,,,0,0,,,
made it your business,,,v.  将 ... 当作自己的任务,,,,,0,0,,,
made keelblock,,,[网络] 组合龙骨墩,,,,,0,0,,,
made known,,,表明，公布；报告；透露,,,,,0,0,,,
made land,,,人工填地;填筑地,,,,,0,0,,,
made light of,,,轻视；对…不在乎,,,,,0,0,,,
made like,,,模仿；扮演,,,,,0,0,,,
made little account of,,,v. 不大重视,,,,,0,0,,,
made little of,,,不理解；不重视,,,,,0,0,,,
made love,,,[网络] 说白了就是做爱；发生关系,,,,,0,0,,,
made love to,,,向…表示爱情,,,,,0,0,,,
made man,,,[网络] 成功的人；人造人；好汉,,,,,0,0,,,
made mast,,,箍合木桅,,,,,0,0,,,
made matters worse,,,使事情更糟；使情况更困难或更危险,,,,,0,0,,,
made meat of,,,v. 杀死,,,,,0,0,,,
made medicine,,,成药,,,,,0,0,,,
