carassius auratus carassius,,,鲫鱼,,,,,0,0,,,
carassius auratuss,,,鲫鱼\n(carassius auratus 的复数),,,,,0,0,0:carassius auratus/1:s,,
Carassius carassius,,,[网络] 黑鲫；鲫鱼；二名法,,,,,0,0,s:carassiuss carassiuss,,
carassius cuvieri,,,"高身鲫, 高身鲫；日本鲫；鲫仔；屈氏鲫",,,,,0,0,,,
Carassius vulgaris,,,[网络] 寻常鲫鱼,,,,,0,0,s:carassius vulgariss,,
carassius vulgariss,,,[网络] 寻常鲫鱼\n(carassius vulgaris 的复数),,,,,0,0,0:carassius vulgaris/1:s,,
carassiuss,,,鲫\n(carassius 的复数),,,,,0,0,0:carassius/1:s,,
carassiuss carassiuss,,,[网络] 黑鲫；鲫鱼；二名法\n(carassius carassius 的复数),,,,,0,0,0:carassius carassius/1:s,,
carassow,,,[网络] 卡拉索,,,,,0,0,,,
carassulacean acid metabolism (cam),,,景天酸代谢,,,,,0,0,,,
carastag,,,菲律宾阉水牛,,,,,0,0,,,
carasteer,,,菲律宾阉水牛,,,,,0,0,,,
Carastelec,,,卡拉斯提列克,,,,,0,0,,,
carat,'kærәt,n. a unit of weight for precious stones = 200 mg,"n. 克拉\n[化] 开; 克拉(宝石、金刚石重量单位,等于0.2克)",n:100,1,,toefl gre,17772,22187,s:carats,,
carat alloy,,,[医] 开金,,,,,0,0,,,
carat balance,,,克拉天平,,,,,0,0,,,
carat count,,,克拉计数,,,,,0,0,,,
carat gold,,, 开金,,,,,0,0,,,
"Carat, Tg.",,,[地名] 扎拉特角 ( 印尼 ),,,,,0,0,,,
Caratacus,,,n. (Caratacus)人名；(英)卡拉塔克斯,,,,,0,0,s:caratacuss,,
caratacuss,,,n. (Caratacus)人名；(英)卡拉塔克斯\n(caratacus 的复数),,,,,0,0,0:caratacus/1:s,,
caratage,,,n. 克拉值\n[网络] 重量；克拉重量,,,,,0,0,,,
caratages,,,[网络] 装潢,,,,,0,0,,,
caratasca,,, [地名] [洪都拉斯] 卡拉塔斯卡,,,,,0,0,,,
Caratasca Lagoon,,,卡拉塔斯卡舄湖,,,,,0,0,,,
"Caratasca, L.de",,,[地名] 卡拉塔斯卡潟湖 ( 洪 ),,,,,0,0,,,
caratch,,,[网络] 腌制,,,,,0,0,,,
carate,kә'rɑ:ti,,[医] 品他病,,,,,0,0,,,
carates,,,[网络] 藏尸,,,,,0,0,,,
caratgoods,kæ'reɪtɡʊdz,,n. 重约一克拉的金刚石,,,,,0,0,,,
Caratheodory outer measure,,,卡拉西奥道里外测度,,,,,0,0,,,
Caratheodory theorem,,,[化] 喀拉塞噢多定理; 喀拉氏定理,,,,,0,0,,,
Caratheodory's principle,,,[化] 绝热不可达到原理,,,,,0,0,,,
Caratheodory's statement,,,[热] 喀拉氏说法,,,,,0,0,,,
caratiite,,,绿铜钾石,,,,,0,0,,,
caratiite (piypite),,,绿铜钾石,,,,,0,0,,,
Caratinga,,,[地名] 卡拉廷加 ( 巴西 ),,,,,0,0,,,
Caratodon,,,角齿藓属（藓）,,,,,0,0,,,
carats,ˈkærəts,n. a unit of weight for precious stones = 200 mg\nn. the unit of measurement for the proportion of gold in an alloy; 18-karat gold is 75% gold; 24-karat gold is pure gold,n. （宝石的重量单位）克拉( carat的复数形式 ),,,,,0,0,0:carat/1:s,,
carattere,,,[网络] 字元；符号,,,,,0,0,,,
caratti,,,[网络] 卡拉蒂,,,,,0,0,s:carattis,,
carattis,,,[网络] 卡拉蒂\n(caratti 的复数),,,,,0,0,0:caratti/1:s,,
caratuberoside,,,[网络] 卡拉胶苷,,,,,0,0,,,
caratuberside,,,[网络] 卡拉布,,,,,0,0,,,
Caratunk,,,[地名] 卡拉滕克 ( 美 ),,,,,0,0,,,
"Caratué, R.",,,[地名] 卡拉图埃河 ( 哥伦 ),,,,,0,0,,,
Carauari,,,[地名] 卡劳阿里 ( 巴西 ),,,,,0,0,,,
Caraubas,,,卡劳巴斯,,,,,0,0,,,
Carauna,,,[网络] 卡劳那,,,,,0,0,,,
carausius,,,[网络] 卡拉乌西厄斯；卡劳修斯；篡皇卡劳修斯,,,,,0,0,s:carausiuss,,
carausiuss,,,[网络] 卡拉乌西厄斯；卡劳修斯；篡皇卡劳修斯\n(carausius 的复数),,,,,0,0,0:carausius/1:s,,
Caravaca,,,n.卡拉瓦卡(在西班牙；西经 1º51' 北纬 38º06'),,,,,0,0,,,
Caravaca de la Cruz,,,[地名] 卡拉瓦卡-德拉克鲁斯 ( 西 ),,,,,0,0,,,
Caravaggesque,",kærәvæ'dʒesk",,"a. (意大利画家)卡拉瓦乔的,卡拉瓦乔作品[风格]的",,,,,0,0,,,
Caravaggiesque,,,"adj. (意大利画家)卡拉瓦乔的,卡拉瓦乔作品(风格)的",,,,,0,0,,,
Caravaggio,,n. Italian painter noted for his realistic depiction of religious subjects and his novel use of light (1573-1610),卡拉瓦乔（地名）,,,,,41259,0,s:caravaggios,,
"Caravaggio, Michelangelo Merisi da",",kærə'vɑ:dʒəu; ,maikəl'ændʒəlumə'ri:zidɑ:",,卡拉瓦乔(1573～1610，意大利画家),,,,,0,0,,,
Caravaggioesque,",kærәvædʒiәj'esk",,"a. (意大利画家)卡拉瓦乔的,卡拉瓦乔作品[风格]的",,,,,0,0,,,
Caravaggios,,plural of Caravaggio\nn. Italian painter noted for his realistic depiction of religious subjects and his novel use of light (1573-1610),(Caravaggio 的复数) 卡拉瓦乔（地名）,,,,,0,0,0:caravaggio/1:s,,
caravagglo,,,[网络] 卡拉瓦乔,,,,,0,0,,,
caravan,'kærәvæn,n. a procession (of wagons or mules or camels) traveling together in single file\nv. travel in a caravan,"n. 旅行队, 有篷顶的大车\n[经] 商队, 结队商贩",n:100,1,,,4819,10211,s:caravans/i:caravanning/p:caravanned/3:caravans/d:caravanned,,
caravan inn,,,[网络] 商队旅馆,,,,,0,0,s:caravan inns,,
caravan inns,,,[网络] 商队旅馆\n(caravan inn 的复数),,,,,0,0,0:caravan inn/1:s,,
caravan park,,,旅行车停车场,,,,,0,0,,,
caravan parks,,,[网络] 大篷车公园；大篷车营地；房车基地,,,,,0,0,,,
caravan semi-trailer,,,半拖式旅游车,,,,,0,0,,,
caravan site,,,[网络] 车队驻地；旅行车停车处；旅游车停车地,,,,,0,0,,,
caravan sites,,,= caravan park,,,,,0,0,,,
caravan trade,,,骆驼对商贸易,,,,,0,0,,,
caravan-park,,,na. caravan site 活动房屋拖车停车场\n[网络] 房车公园；车屋公园；旅行车的停车场,,,,,0,0,,,
caravance,,,[网络] 敞篷车,,,,,0,0,,,
caravaned,,,vi. 乘拖车度假（caravan的过去式与过去分词形式）,,,,,0,0,,,
caravaneer,",kærәvæ'niә(r)",n. The leader or driver of the camels in caravan.,n. 乘敞篷车旅行者,,,,,0,0,,,
caravaneers,",kærəvæ'nɪə",,n. 乘敞篷车旅行者,,,,,0,0,,,
caravaner,kærə'vænər,,"n. 乘敞篷车旅行者, 驾野营车露营者",,,,,0,0,,,
caravaners,,,[网络] 房车一族,,,,,0,0,,,
caravanette,kærəvæˈnet,,n. (有供食宿的后部车厢的)汽车,,,,,0,0,s:caravanettes,,
caravanettes,,,[网络] 大篷车,,,,,0,0,0:caravanette/1:s,,
caravaning,,,乘拖车度假（caravan的现在分词形式）,,,,,0,0,,,
caravanist,,,n. 大篷车；旅行队 (caravan的变形),,,,,0,0,,,
caravanlike,,,[网络] 大篷车,,,,,0,0,,,
caravanned,'kærəvæn,,n. 〈美〉移民列车；(马戏团的)搬运车；大篷车；(沙漠地带的)商队\nv. 参加旅行队旅行\n[网络] 旅居挂车；捷龙；大蓬车,,,,,0,0,1:pd/0:caravan,,
caravanner,kærə'vænɜ:,," 乘有篷马车旅行者, <英>活动房居住者",,,,,0,0,s:caravanners,,
caravanners,,plural of caravanner,"(caravanner 的复数)  乘有篷马车旅行者, <英>活动房居住者",,,,,0,0,0:caravanner/1:s,,
caravanning,ˈkærəvænɪŋ,n the practice of taking holidays in a caravan,n. 乘旅行拖车外出度假,,,,,0,0,0:caravan/1:i/s:caravannings,,
caravannings,,,乘旅行拖车外出度假,,,,,0,0,0:caravanning/1:s,,
caravans,'kærəvænz,n a procession (of wagons or mules or camels) traveling together in single file\nn a camper equipped with living quarters\nv travel in a caravan,n. （可供居住的）拖车（通常由机动车拖行）( caravan的名词复数 ); 篷车; （穿过沙漠地带的）旅行队（如商队）,,,,,0,0,1:s3/0:caravan,,
caravansarai,.kærә'vænsәrai,,"n. 商队旅馆, 大旅舍",,,,,0,0,,,
caravansarais,,,n. 大旅舍；商队旅馆,,,,,0,0,,,
caravansaries,,pl.  of Caravansary,"n. 商队旅馆, 大旅舍( caravansary的名词复数 )",,,,,0,0,0:caravansary/1:s,,
