Mangyan,,,[网络] 也说芮娜丝是孟恩,,,,,0,0,,,
Mangyang,,,[地名] 望洋 ( 韩 ),,,,,0,0,,,
Mangyangjeong,,,[地名] 望洋亭 ( 韩 ),,,,,0,0,,,
Mangyans,,,[网络] 芒果人,,,,,0,0,,,
Mangyong,,,万顷,,,,,0,0,,,
mangys,'meɪn(d)ʒɪ,,adj.\n(牲畜)患疥癣的；似疥癣的\n下贱的，卑鄙的\n污秽的；龌龊的；褴褛的 [亦作 mangey]\n变形：\nadj.\nmangier\n. mangiest,,,,,0,0,,,
Mangyshlak,,,[地名] *曼格什拉克(曼吉斯套的旧称) ( 哈 ),,,,,0,0,,,
"Mangyshlak, Plato",,,[地名] 曼格什拉克高原 ( 哈 ),,,,,0,0,,,
"Mangyshlak, Poluostrov",,,[地名] 曼格什拉克半岛 ( 哈 ),,,,,0,0,,,
Mangyshlakskaya Oblast',,,[地名] *曼格什拉克州(曼吉斯套州的旧称) ( 哈 ),,,,,0,0,,,
Mangystau,,,[地名] 曼吉斯套 ( 哈 ),,,,,0,0,,,
manh,,,[网络] 生命手册；稳当；李度门,,,,,0,0,s:manhs,,
manha,,,[网络] 曼汗,,,,,0,0,,,
manhadden,,,[网络] 曼哈顿,,,,,0,0,,,
manhaden,,,[网络] 美国红鱼粉,,,,,0,0,,,
manhaden oil,,,步鱼油,,,,,0,0,,,
manhair,,,[网络] 马黑尔,,,,,0,0,,,
manhairs,,,[网络] 曼哈顿,,,,,0,0,,,
Manhan,,,[地名] 满汗 ( 蒙 ),,,,,0,0,,,
manhandle,'mænhændl,v. handle roughly,"vt. 人工推动, 粗暴地对付",v:100,,,,20956,24564,p:manhandled/d:manhandled/i:manhandling/3:manhandles,,
manhandled,,v handle roughly, [电影]狼溪,,,,,0,0,0:manhandle/1:pd,,
manhandler,,,na. 〈美〉【体】摔跤选手,,,,,0,0,,,
manhandles,'mænhænd(ə)l,v. handle roughly,vt. 粗暴地对付；人工推动,,,,,0,0,0:manhandle/1:3,,
manhandling,'mænhænd(ə)l,v. handle roughly,vt. 粗暴地对付；人工推动,,,,,0,0,0:manhandle/1:i/s:manhandlings,,
manhandlings,'mænhænd(ə)l,,vt. 粗暴地对付；人工推动,,,,,0,0,0:manhandling/1:s,,
manhardt,,,[网络] 曼哈特,,,,,0,0,,,
manhart,,, [人名] 曼哈特,,,,,0,0,,,
manhasset,,, [地名] [美国] 曼哈西特,,,,,0,0,,,
manhata,,,[网络] 曼哈顿,,,,,0,0,,,
Manhatay Dabaa,,,[地名] 曼哈泰达坂 ( 蒙 ),,,,,0,0,,,
manhater,"'mæn,heitә",,愤世嫉俗者,,,,,0,0,,,
manhating,,"manhating (comparative more manhating, superlative most manhating)\nHating men; misandric.\n\n\nmanhating (uncountable)\nHatred of men.\n",,,,,,0,0,,,
Manhattan,mæn'hætәn,n. one of the five boroughs of New York City\nn. a cocktail made with whiskey and sweet vermouth with a dash of bitters,n. 曼哈顿,,,,,10151,0,s:manhattans,,
manhattan (cocktail),,,曼哈顿鸡尾酒,,,,,0,0,,,
Manhattan Beach,,,曼哈顿海滩（美国加利福尼亚州西南部城市）,,,,,0,0,,,
Manhattan Bridge,,,[网络] 曼哈顿大桥；曼哈顿桥；曼克顿桥,,,,,0,0,,,
Manhattan clam chowder,,,[网络] 曼哈顿蛤蜊巧达汤；曼哈顿蛤蜊巧达浓汤；曼哈顿蛤汤,,,,,0,0,s:manhattan clam chowders,,
Manhattan clam chowders,,,蛤蜊巧达汤,,,,,0,0,0:manhattan clam chowder/1:s,,
Manhattan cocktail,,,曼赫坦鸡尾酒,,,,,0,0,,,
Manhattan distance,,,[计] 曼哈坦距离,,,,,0,0,,,
Manhattan District,,,曼哈顿陆军工程特区(成立于1942年，曾制造原子弹的美国陆军工程代号),,,,,0,0,,,
Manhattan eel,,,[美国俚语] 阴茎套；避孕套,,,,,0,0,,,
Manhattan I.,,,[地名] 曼哈顿岛 ( 美 ),,,,,0,0,,,
Manhattan Island,,,曼哈顿岛（美国纽约市中心区）,,,,,0,0,s:manhattan islands,,
manhattan islands,,,曼哈顿岛（美国纽约市中心区）,,,,,0,0,0:manhattan island/1:s,,
Manhattan Project,,,na. 第二次世界大战中美国原子弹研究计划\n[网络] 曼哈顿计划；曼哈顿工程；曼哈坦计划,,,,,0,0,s:manhattan projects,,
manhattan projects,,,曼哈顿计划（第二次世界大战期间美国陆军自1942年起开发核武器计划的代号）,,,,,0,0,0:manhattan project/1:s,,
manhattan street network,,,曼哈顿街型网路,,,,,0,0,,,
