Lysi,,,[地名] 利西 ( 塞浦 ),,,,,0,0,,,
lysi-,'laisi; 'lisi,,comb.form 表示“裂解”，“消溶”：lysimeter [元音字母前亦作 lys-],,,,,0,0,,,
lysiak,,, [人名] 利西亚克,,,,,0,0,,,
lysianassid,,,[网络] 溶菌酶,,,,,0,0,,,
Lysianassidae,,,琴钩虾科,,,,,0,0,,,
lysianassids,,,[网络] 溶血素,,,,,0,0,,,
lysianassoid,,,[网络] 溶血素相关,,,,,0,0,,,
lysianassoids,,,[网络] 溶解性相关,,,,,0,0,,,
Lysias,'lisiæs,,利西阿斯(约公元前450～前380，雅典雄辩家),,,,,0,0,,,
lysicamine,,,观音莲明,,,,,0,0,,,
Lysice,,,[地名] 利西采 ( 捷 ),,,,,0,0,,,
Lysichiton,,,[网络] 水芭蕉属,,,,,0,0,s:lysichitons,,
Lysichiton americanum,,,[网络] 臭鼬圆白菜,,,,,0,0,s:lysichiton americanums,,
lysichiton americanums,,,[网络] 臭鼬圆白菜\n(lysichiton americanum 的复数),,,,,0,0,0:lysichiton americanum/1:s,,
lysichiton camtschatcense schott var. japonicum makino,,,水芭蕉；观音莲（南宁府志）（天南星科）,,,,,0,0,,,
lysichitons,,,[网络] 水芭蕉属\n(lysichiton 的复数),,,,,0,0,0:lysichiton/1:s,,
Lysichitum,,,[网络] 裂殖酵母,,,,,0,0,s:lysichitums,,
Lysichitum camtschatense,,,[医] 观音莲,,,,,0,0,,,
lysichitums,,,[网络] 裂殖酵母\n(lysichitum 的复数),,,,,0,0,0:lysichitum/1:s,,
Lysidice,,,麻扎木属,,,,,0,0,,,
Lysidice brevicalyx,,,n. 短萼仪花,,,,,0,0,,,
Lysidice rhodostegia,,,n. 仪花,,,,,0,0,,,
lysidice rhodostegia hance,,,仪花；檥花,,,,,0,0,,,
lysidin,,,赖西丁,,,,,0,0,,,
lysidin(e),,,赖西丁,,,,,0,0,,,
Lysidine,'laisidi:n,,"赖西丁, 2-甲基间二氮杂环戊烯-[2]",,,,,0,0,,,
lysidine bitartrate,,,[医] 重酒石酸甲基异吡唑,,,,,0,0,,,
lysidine solution,,,甲基二氢咪唑溶液,,,,,0,0,,,
lysidine tartrate,,,酒石酸甲基二氢咪唑,,,,,0,0,,,
lysigenetic,",laisidʒә'netik",,(=lysigenous)溶生的,,,,,0,0,,,
lysigenic,,,[网络] 溶血性,,,,,0,0,,,
lysigenous,,,[医] 生成溶素的,,,,,0,0,,,
lysigenous aerenchyma,,,破生通气组织,,,,,0,0,,,
lysigenous duct,,,破生脂沟,,,,,0,0,,,
lysigenous intercellular cavity,,,溶生胞间隙,,,,,0,0,,,
lysigenous intercellular space,,,溶生胞间隙,,,,,0,0,,,
lysigenous intercelluler space,,,破生细胞间隙；裂殖腔,,,,,0,0,,,
lysigenous secretory tissue,,,破生分泌组织,,,,,0,0,,,
lysigenous space,,,破生间隙,,,,,0,0,,,
lysigeny,,,[网络] 可溶性,,,,,0,0,,,
lysiloma bahamenses,,,[网络] 枸杞子\n(lysiloma bahamensis 的复数),,,,,0,0,0:lysiloma bahamensis/1:s,,
Lysiloma bahamensis,,,[网络] 枸杞子,,,,,0,0,s:lysiloma bahamenses,,
lysimachia,,n. loosestrife: a cosmopolitan genus found in damp or swampy terrain having usually yellow flowers; inclined to be invasive,金钱草,,,,,0,0,s:lysimachias,,
Lysimachia albescens,,,n. 云南过路黄,,,,,0,0,,,
Lysimachia alfredii,,,n. 广西过路黄,,,,,0,0,,,
Lysimachia alpestris,,,n. 香港过路黄,,,,,0,0,,,
Lysimachia ardisioides,,,[网络] 台湾排香,,,,,0,0,,,
Lysimachia aspera,,,[网络] 短枝香草,,,,,0,0,,,
Lysimachia auriculata,,,n. 耳叶珍珠菜,,,,,0,0,,,
Lysimachia baoxingensis,,,n. 宝兴过路黄,,,,,0,0,,,
Lysimachia barystachys,,,n. 虎尾草,,,,,0,0,,,
Lysimachia biflora,,,n. 双花香草,,,,,0,0,,,
Lysimachia brachyandra,,,n. 短蕊香草,,,,,0,0,,,
