unenlightenable,,,[网络] 闭塞,,,,,0,0,,,
unenlightened,.ʌnin'laitnd,a. not enlightened; ignorant,"a. 愚昧无知的, 未受启发的",j:100,,,gre,35330,29625,,,
unenlightening,",ʌnin'laitәniŋ, -en-",a failing to inform or clarify\na not edifying,a. 无启发作用的,,,,,0,0,,,
unenlighteningly,,,[网络] 不明智,,,,,0,0,,,
unenlightenment,,,[网络] 不启发,,,,,0,0,s:unenlightenments,,
unenlightenments,,,[网络] 不启发\n(unenlightenment 的复数),,,,,0,0,0:unenlightenment/1:s,,
unenlisted,,,[网络] 未列入名单,,,,,0,0,,,
unenlivened,",ʌnin'laivәnd",a not made lively or brightened,"a. [常用作后置修饰语]无生气的,不活跃的, 不快活的",,,,,0,0,,,
unenlivening,,,[网络] 不知不觉,,,,,0,0,,,
unenmeshed,,,[网络] 未封闭,,,,,0,0,,,
unennenium,",ʌnin'neniәm",,[化]199号元素,,,,,0,0,,,
unennobled,,,[网络] 不结实,,,,,0,0,,,
unennobling,,,[网络] ennobling,,,,,0,0,,,
unenounced,,,[网络] 不公开,,,,,0,0,,,
unenquired,,,[网络] 不知道,,,,,0,0,,,
unenquiring,,,[网络] 忘记求问耶和华,,,,,0,0,,,
unenraptured,,,[网络] 没有收到,,,,,0,0,,,
unenrgetic,,,[网络] 没有意思,,,,,0,0,,,
unenrichable,,,[网络] 不可取的,,,,,0,0,,,
unenrichableness,,,[网络] 不灵活,,,,,0,0,,,
unenriched,,,[网络] 没有丰富,,,,,0,0,,,
unenriched uranium,,,未浓缩的铀,,,,,0,0,,,
unenriching,,,[网络] 不明朗,,,,,0,0,,,
unenroll,,,[网络] 去掉,,,,,0,0,,,
unenrolled,,,[网络] 未注册,,,,,0,0,,,
unenrolling,,,[网络] 取消注册,,,,,0,0,,,
unenrolls,,,[网络] 取消注册,,,,,0,0,,,
unens,,,[网络] 真理报；真正的；乌恩\n(unen 的复数),,,,,0,0,0:unen/1:s,,
unenshrined,,,[网络] 未饱和,,,,,0,0,,,
unenslave,,,[网络] 不客气,,,,,0,0,,,
unenslaved,,,[网络] 没有恩惠,,,,,0,0,,,
unensnared,,,[网络] 无知的,,,,,0,0,,,
unensouled,,,[网络] 不分种族,,,,,0,0,,,
unentailed,,,[网络] 无限制,,,,,0,0,,,
unentangle,'ʌnin'tæŋ^l,v. t. To disentangle.,"vt. 解开, 排解(纠纷)",,,,,0,0,,,
unentangled,",ʌnin'tæŋ^ld, -en-",,"a. 未缠住的,不纠缠(不清)的,不曾复杂化的",,,,,0,0,,,
unentangles,,,v. 解开(结等)；排解(纠纷等),,,,,0,0,,,
unentangling,,,v. 解开(结等)；排解(纠纷等),,,,,0,0,,,
unented,,,[网络] 没有意义,,,,,0,0,,,
unenterable,,,[网络] 不可接受,,,,,0,0,,,
unentered,,,[网络] 无礼,,,,,0,0,,,
unentering,,,[网络] 不入口,,,,,0,0,,,
unenterpen,,,[网络] 不明白,,,,,0,0,,,
unenterprise,,,[网络] 非企业,,,,,0,0,s:unenterprises,,
unenterprises,,,[网络] 非企业\n(unenterprise 的复数),,,,,0,0,0:unenterprise/1:s,,
unenterprising,'ʌn'entәpraiziŋ,a. lacking in enterprise; not bold or venturesome,"a. 没有进取心的, 无事业心的, 无冒险精神的, 疲沓的, 保守的",,,,,0,0,s:unenterprisings,,
unenterprisings,,,"a. 没有进取心的, 无事业心的, 无冒险精神的, 疲沓的, 保守的\n(unenterprising 的复数)",,,,,0,0,0:unenterprising/1:s,,
unentertained,"'ʌn,entә'teind",,"a. 未得到娱乐的,未被逗乐的",,,,,0,0,,,
unentertaining,"'ʌn,entә'teiniŋ",,"a. 不使人得到娱乐的,引不起乐趣的,不使人愉快的",,,,,0,0,,,
unentertainingly,,,[网络] 不客气,,,,,0,0,,,
unenthralled,",ʌnin'θrɔ:ld , -en-",,"a. 未沦为奴隶的,未被奴役的,不受别人支配的",,,,,0,0,,,
unenthralling,,,[网络] 不起眼,,,,,0,0,,,
unenthused,,,[网络] 没有用,,,,,0,0,,,
unenthusiasm,,,[网络] 不起眼,,,,,0,0,,,
unenthusiastic,ʌnɪn'θjʊzɪ'æstɪk,a. not enthusiastic; lacking excitement or ardor,"a. 不热心的, 缺乏热情的",j:100,,,,22980,29315,s:unenthusiastics,,
unenthusiastically,,,[网络] 不热心地；不关心地；冷淡地,r:100,,,,0,0,,,
unenthusiastics,,,"a. 不热心的, 缺乏热情的\n(unenthusiastic 的复数)",,,,,0,0,0:unenthusiastic/1:s,,
unenticed,,,[网络] 无意识,,,,,0,0,,,
unenticing,,,[网络] 无意识,,,,,0,0,,,
unentire,,,[网络] 一口气,,,,,0,0,,,
unentitled,",ʌnin'taitld, -en-",s having no right or entitlement,"a. 无权利的,无资格的,不配的,不相称的",,,,,0,0,,,
unentombed,,,[网络] 没注意,,,,,0,0,,,
unentomological,,,[网络] 非现象学,,,,,0,0,,,
unentrance,,,[网络] 不注意,,,,,0,0,,,
unentranced,,,[网络] 不入,,,,,0,0,,,
unentrapped,,,[网络] 未打开,,,,,0,0,,,
