N.A.S.A.,,,[网络] 美国太空总署；彗星撞击；美国国家航空及太空总署,,,,,0,0,,,
n.a.s.d,,,[网络] 美国证券商公会,,,,,0,0,,,
n.a.t.o,'neitəu,,"abbr. North Atlantic Treaty Organization 北大西洋公约组织(简称北约)[亦作 Nato, 参较 Warsaw Treaty Organization]",,,,,0,0,,,
N.A.T.O.,,,[网络] 北约组织；北大西洋公约组织,,,,,0,0,,,
N.Afr.,,,abbr. North Africa 北非；North African,,,,,0,0,,,
N.B,,,[网络] 注意；尼；纽宾士省,,,,,0,0,,,
N.B.,,,abbr. 留心(=New Brunswick)新布伦兹维克\n[网络] 注意；毒品调查科；代表人民的利益,,,,,0,0,s:n.b.s,,
n.b.a,,,[网络] 正丁醇；桉的心情角落,,,,,0,0,,,
N.B.L.,,,[网络] 全国男子篮球联赛；场线,,,,,0,0,,,
n.b.s,,,NBS\nabbr.\nNational Bureau of Standards (美国)国家标准局[亦作 N.B.S.],,,,,0,0,0:n.b./1:s,,
n.c,,,[网络] 常闭；常闭接点；常闭接点输入,,,,,0,0,,,
N.C.,,,abbr. North Carolina 美国北卡罗来纳州州名,,,,,0,0,,,
N.C.A.,,,[医] 神经性循环衰弱,,,,,0,0,,,
n.c.a.a,,,[网络] 国家大学业余运动员协会,,,,,0,0,,,
n.c.b. boring tower,,,浅海钻塔,,,,,0,0,,,
n.c.c,,,"abbr. National Computing Center 全国计算中心；normally closed contact 【电学】正常闭合触点,静合接点",,,,,0,0,,,
N.C.C.,,,abbr. National Chamber of Commerce 英国商会；National Chemurgy Council (美国)全国实用化学委员会；Nopco Chemical Co. (美国)诺帕科化学公司,,,,,0,0,,,
N.C.I. mixture,,,[医] 萘木溜油碘仿合剂,,,,,0,0,,,
N.C.I. powder NCI,,,"[医] NCL散(含96%萘.2%木溜油,2%碘仿)",,,,,0,0,,,
n.c.o,,,[网络] 喷油器,,,,,0,0,,,
n.c.o.,,,abbr. Noncommissioned officer 军士[亦作 N.C.O.],,,,,0,0,,,
n.c.o.s,,,abbr. Noncommissioned officer 军士[亦作 N.C.O.],,,,,0,0,,,
N.C.V.,,,[网络] 无商业价值,,,,,0,0,,,
n.carolina,,,[网络] 北卡罗来纳州,,,,,0,0,,,
n.crassa,,,[网络] 粗糙脉孢菌；孢酶；粗糙链孢霉,,,,,0,0,,,
n.cruz,,,[网络] 克鲁兹,,,,,0,0,,,
n.d,,,[网络] 未检出；博士；自然疗法医生,,,,,0,0,,,
n.d.,,,abbr. no date 未注明出版日期,,,,,0,0,,,
n.d.a,,,NDA\nabbr.\nnew drug application 【药物】新药申请,,,,,0,0,,,
n.d.a.,,, [医]National Dental Association全国齿科协会,,,,,0,0,,,
n.d.b,,,[网络] 吕伟白,,,,,0,0,,,
n.d.c,,,[网络] 比利时潮鞋,,,,,0,0,,,
n.d.d.s.,,,[网络] 传递服务系统；文献传递服务系统,,,,,0,0,,,
n.d.o.,,,[网络] 无本金交割汇率选择权,,,,,0,0,,,
n.d.s,,,[网络] 目录服务；优化钻井计划,,,,,0,0,,,
N.Dak,,,abbr. North Dakota 北达科他州[亦作 ND],,,,,0,0,,,
n.dak.,,,abbr. (=North Dakota)北达科他,,,,,0,0,,,
n.e,,,[网络] 俪思；韩国俪思；无效,,,,,0,0,,,
N.E.,,,abbr. Naval Engineer 造船工程师;海军轮机军官；Nebraska (邮政编码)内布拉斯加州；New England 新英格兰,,,,,0,0,s:n.e.s,,
n.e.a,,,[网络] 美国教育学会,,,,,0,0,,,
N.E.A.,,,abbr. National Endowment for the Arts[亦作 NEA],,,,,0,0,,,
n.e.b.e.,,,abbr. northeast by east 东北偏东,,,,,0,0,,,
n.e.c.,,,abbr. not elsewhere classified 不另分类,,,,,0,0,s:n.e.c.s,,
n.e.c.s,,,NEC\nabbr.\nNippon Electric Company 日本电气公司\nno error check 【计算机】未校验误差，未经误差校验\nn.e.c.\nabbr.\nnot elsewhere classified 不另分类,,,,,0,0,0:n.e.c./1:s,,
