butt-welded casing,,,对焊套管,,,,,0,0,,,
butt-welded drill,,,对头焊接钻头,,,,,0,0,,,
butt-welded joint,,,对焊接头,,,,,0,0,,,
butt-welded pipe,,,对缝焊接管,,,,,0,0,,,
butt-welded rail ends,,,对焊轨端,,,,,0,0,,,
butt-welded side seam,,,[机] 对接接缝,,,,,0,0,,,
butt-welded tube,,,对缝焊管;对焊钢管;对口焊接钢管,,,,,0,0,,,
butt-welded with square ends,,,方头对焊,,,,,0,0,,,
butt-welder,,,对焊机,,,,,0,0,,,
butt-welding,'bʌtw'eldɪŋ,, 对接焊,,,,,0,0,s:butt-weldings,,
butt-welding fitting,,,对口熔接接头,,,,,0,0,,,
butt-welding gauge,,,un. 对接焊缝检验卡规,,,,,0,0,,,
butt-welding machine,bʌt ˈweldɪŋ məˈʃi:n,, 对焊机,,,,,0,0,,,
butt-weldings,,,[机] 对接焊；电阻对焊,,,,,0,0,0:butt-welding/1:s,,
butt-welds,,,对接焊缝；对头焊接,,,,,0,0,0:butt-weld/1:s,,
butt-woman,,,[网络] 对接女人,,,,,0,0,,,
butt-women,,,[网络] 对接妇女,,,,,0,0,,,
butta,,,[网络] 巴特；布塔,,,,,0,0,s:buttas,,
buttafuoco,,,[网络] 布达富柯；布塔福科；布达福克,,,,,0,0,,,
buttah,,"compliment meaning good, smooth, impressive, etc.\n> You buttah baby\n",,,,,,0,0,,,
buttahatchee r.,,,巴塔哈契河,,,,,0,0,,,
buttal,,,[网络] 屁股,,,,,0,0,,,
Buttala,,,[地名] 布特勒 ( 斯里 ),,,,,0,0,,,
buttals,'bʌtəlz,,n. [复数]【法律】地界(= abuttal),,,,,0,0,,,
Buttapietra,,,[地名] 布塔彼得拉 ( 意 ),,,,,0,0,,,
buttargo,,,[网络] 对比,,,,,0,0,,,
buttas,,,[网络] 巴特；布塔\n(butta 的复数),,,,,0,0,0:butta/1:s,,
buttass,,,[网络] 傍晚,,,,,0,0,,,
buttaud,,,比托,,,,,0,0,s:buttauds,,
buttauds,,,比托\n(buttaud 的复数),,,,,0,0,0:buttaud/1:s,,
buttbreath,,,[网络] 对接,,,,,0,0,,,
buttbreaths,,"Common insult with obvious implications.  The insult is meant not only to indicate someone who who is stupid and / or offensive, but also one who would do an act which would render their breath like someone else's butt.\n> Hey, butt breath!  Move your car.\n",,,,,,0,0,,,
buttbuddies,,"A term used to describe very very very close friends of the same sex. Almost as if they were gay but they certainly aren't gay. Often seen together 24/7. \n> Dude, I see you and Sean together all the time; are you guys like butt buddies now?!\n",,,,,,0,0,,,
buttbuddy,,"buttbuddy (plural buttbuddies)\n(Canada, US, vulgar, slang) A man's male sex partner.\n",,,,,,0,0,,,
buttcheck,,,[网络] 对接,,,,,0,0,,,
buttcheek,,,[网络] 俚臀部,,,,,0,0,,,
buttcheeks,,,[网络] 小屁屁,,,,,0,0,,,
buttcock line,,,尾线,,,,,0,0,,,
buttcover plate,,,"拼接板,鱼尾板",,,,,0,0,,,
