central clearing system,,,中央结算制度,,,,,0,0,,,
central closing,,,n. 中间开口处,,,,,0,0,,,
central coal preparation plant,,,[矿业] 中心选煤厂,,,,,0,0,,,
central cochlear canal,,,[医] 蜗轴螺旋管,,,,,0,0,,,
central collective leadership,,,中央领导集体,,,,,0,0,,,
central collision,,,对心碰撞,,,,,0,0,,,
central column,,,中柱,,,,,0,0,,,
central command,,,[网络] 中央司令部；美军中央司令部；中央指挥部,,,,,0,0,,,
central commercial district,,,商业中心区,,,,,0,0,,,
Central Commission for Discipline Inspection of the CPC,,,中央纪律检查委员会,,,,,0,0,,,
central committee,,,[经] 中央委员会,,,,,0,0,,,
central communication controller,,,中央通信控制器,,,,,0,0,,,
central communication system,,,[通信] 中央集中通信制,,,,,0,0,,,
central communications controller,,,中央通信控制器,,,,,0,0,,,
central compartment,,,中央室,,,,,0,0,,,
central competence,,,核心能力,,,,,0,0,,,
central complex,,,中央处理器群,,,,,0,0,,,
central composite design,,,"中心复合设计, 中央合成设计",,,,,0,0,,,
central compression,,,心受压,,,,,0,0,,,
central computer,,,[计] 中央计算机,,,,,0,0,,,
central computer complex,,,"[计] 中央计算复用系统, 中央计算机组合体",,,,,0,0,,,
central computer input-output,,,中央计算机输入输出,,,,,0,0,,,
central computer input/out-put,,,[计] 中央计算机输入输出,,,,,0,0,,,
central computer input/output,,,[计] 中央计算机输入输出,,,,,0,0,,,
central computer system,,,[计] 中央计算机系统,,,,,0,0,,,
central computing complex,,,中心计算装置,,,,,0,0,,,
central computing facility,,,中央计算设施,,,,,0,0,,,
central concentrated load,,,"中心负荷,集中载荷",,,,,0,0,,,
central concentration,,,中聚度;中心密集度,,,,,0,0,,,
central concept,,,[网络] 中心概念；中心观念；核心观念,,,,,0,0,,,
central conceptual structure,,,核心概念结构,,,,,0,0,,,
central concrete core wall,,,[堆石坝]混凝土心墻,,,,,0,0,,,
central concrete membrane,,,混凝土心墙,,,,,0,0,,,
central concrete mixing plant,,,中央混凝土拌和厂,,,,,0,0,,,
central condensation,,,中心凝聚物,,,,,0,0,,,
central conductor,,,中间导线,,,,,0,0,,,
central conductor magnetizing method,,,贯通法磁粉探伤,,,,,0,0,,,
central conductor method,,,中心导体法,,,,,0,0,,,
central cone,,,"中心圆锥, 中心圆锥；中央〔火山〕锥, 中央〔火山〕锥, 内火山锥，中央火山锥",,,,,0,0,,,
central confidence interval,,,中心置信区间,,,,,0,0,,,
central configuration,,,中心构形,,,,,0,0,,,
central conic,,,中心[有心]二次曲线,,,,,0,0,,,
Central Connecticut State University,,,中康涅狄格州立大学数学科学系,,,,,0,0,,,
central conservatory of music,,, 中央音乐学院,,,,,0,0,,,
central console,,,央控制台,,,,,0,0,,,
central contact,,,螺丝灯头的]中心接点,,,,,0,0,,,
central contact cap,,,[网络] 中心接触桅帽,,,,,0,0,,,
central contactless control,,,[自] 集中无触点控制,,,,,0,0,,,
central control,,,[化] 集中控制,,,,,0,0,,,
central control and operate panel,,,央控制操作盘,,,,,0,0,,,
central control board,,,中央控制台,,,,,0,0,,,
central control compartment,,,[网络] 集中控制室,,,,,0,0,,,
central control console,,,中央控制台,,,,,0,0,,,
central control cycle,,,[计] 中央控制循环,,,,,0,0,,,
central control desk,,,中央控制台[面板],,,,,0,0,,,
central control device,,,集中控制装置,,,,,0,0,,,
central control emergency push-button,,,un. 应急集中切断按钮\n[网络] 应急集中控制按钮,,,,,0,0,,,
central control line,,,中央控制线路,,,,,0,0,,,
central control mechanism,,,中央操纵机构,,,,,0,0,,,
central control module,,,中央控制模组,,,,,0,0,,,
central control officer,,,中央控制军官,,,,,0,0,,,
central control panel,,,中央控制面板,,,,,0,0,,,
central control room,,,[化] 中央控制室,,,,,0,0,,,
central control room finishing installation,,,中央控制室装修施工,,,,,0,0,,,
central control room of hydropower station,,,水电站中央控制室,,,,,0,0,,,
central control station,,,中央控制站,,,,,0,0,,,
central control system,,,中央控制系统,,,,,0,0,,,
central control type air conditioner,,,集中控制型空调 器,,,,,0,0,,,
central control unit,,,[计] 中央控制器,,,,,0,0,,,
central control(cc),,,中央控制,,,,,0,0,,,
central controlled,,,[自] 中央控制；[自] 集中控制,,,,,0,0,,,
central controller,,,[计] 中央控制器,,,,,0,0,,,
central convulsion,,,[医] 中枢性惊厥,,,,,0,0,,,
central cooler,,,[网络] 中央冷却器,,,,,0,0,,,
central cooling,,,集中供冷,,,,,0,0,,,
central cooling system,,,中央冷却系统,,,,,0,0,,,
central cooling water system,,,集中冷却水系统,,,,,0,0,,,
central cord syndrome,,,脊髓中心压迫综合征,,,,,0,0,,,
central core,,,炉缸中心(死)料柱,,,,,0,0,,,
central core disease,,,中央轴空病,,,,,0,0,,,
central core zone,,,芯中心区,,,,,0,0,,,
central corporate expense,,,[经] 公司总管理部门经费,,,,,0,0,,,
central corridor,,,客车中间走廊,,,,,0,0,,,
central counterparty,,,[网络] 中央结算对手；中央对手方；集中交易对手,,,,,0,0,,,
central crack,,,[网络] 中心裂纹,,,,,0,0,,,
central crank,,,中央曲柄摇桿,,,,,0,0,,,
central crank-rocker,,,中央曲柄摇桿,,,,,0,0,,,
central credit bureau,,,资信中心,,,,,0,0,,,
Central Criminal Court,,,中央刑事法庭,,,,,0,0,,,
central cross section,,,un. 中心截面,,,,,0,0,,,
central cross-section,,,中心截面,,,,,0,0,,,
central cue,,,中央线索,,,,,0,0,,,
central current supply,,,un. 集中供电,,,,,0,0,,,
central curve,,,中央曲线（球面）,,,,,0,0,,,
central cusp,,,中央尖,,,,,0,0,,,
central cusp deformity,,,中央尖畸形;畸形中央尖,,,,,0,0,,,
central custody system,,,[网络] 中央托管系统；中心托管系统,,,,,0,0,,,
central cyanosis,,,中枢性紫绀;中心紫绀,,,,,0,0,,,
central cyclone,,,中央气旋,,,,,0,0,,,
central cylinder,,,中柱,,,,,0,0,,,
central cylinder type press,,,卫星式印刷机,,,,,0,0,,,
central cylindrical projection,,,圆柱中心投影,,,,,0,0,,,
central damping screw,,,中心固定螺旋,,,,,0,0,,,
central dark ground method,,,中心暗场法,,,,,0,0,,,
central dark stain of Acacia,,,合欢木黑心病,,,,,0,0,,,
central data acquisition system,,,中央数据获取系统,,,,,0,0,,,
central data bank,ˈsentrəl ˈdeitə bæŋk,, [医]中央数据库,,,,,0,0,,,
central data bank system,,,中央资料库制度,,,,,0,0,,,
central data base,,,"[计] 中央数据库, 中心数据库",,,,,0,0,,,
central data collecting system,,,数据收集中心系统,,,,,0,0,,,
central data collection system,,,中央数据收集系统,,,,,0,0,,,
central data conversion equipment,,,中央数据变换设备,,,,,0,0,,,
central data file,,,中央数据文件,,,,,0,0,,,
central data processing center,,,[计] 中央数据处理中心,,,,,0,0,,,
central data processing computer,,,中央数据处理计算机,,,,,0,0,,,
central data processing facility,,,[计] 中央数据处理设备,,,,,0,0,,,
central data processing system,,,中央数据处理系统,,,,,0,0,,,
central data processor,,,[计] 中央数据处理机,,,,,0,0,,,
central data recording unit,,,中央数据记录仪,,,,,0,0,,,
central data station,,,[网络] 中央数据站；中央收费处理系统,,,,,0,0,,,
central data terminal,,,中央数据终端,,,,,0,0,,,
central data warehouse,,,中央资料储仓,,,,,0,0,,,
central data warehouse etl,,,中央资料储仓的取出转换及载入,,,,,0,0,,,
central data warehouse server,,,中央资料储仓伺服器,,,,,0,0,,,
central database,,,中央资料库,,,,,0,0,,,
central date,,,中央日期,,,,,0,0,,,
Central Daylight Time,,,n. 中部夏令时（美国中部和加拿大中部的夏令时，比格林尼治平时晚五小时）\n[网络] 中部夏令时间；美国中部夏令时区；中部日光节约时间,,,,,0,0,,,
central de minas,,,申特罗米纳斯,,,,,0,0,,,
central deadlock detector,,,【计算机】中央死锁检测器,,,,,0,0,,,
central deafness,,,[医] 中枢性聋,,,,,0,0,,,
central dealing desk,,,[网络] 中央交易制度,,,,,0,0,,,
central death rate,,,[网络] 中央死亡率；中心死亡率,,,,,0,0,,,
central decomposition,,,中心分解,,,,,0,0,,,
central defender,,,中卫,,,,,0,0,,,
central definition,,,场中心清晰度,,,,,0,0,,,
central dehumidification system,,,un. 集中除湿系统\n[网络] 集中空气干燥系统,,,,,0,0,,,
central dehumidifications system,,,[网络] 集中空气干燥系统,,,,,0,0,,,
central delay,,,中枢延搁,,,,,0,0,,,
central dense granule,,,中心致密颗粒,,,,,0,0,,,
central dense overcast (cdo),,,中央密云区,,,,,0,0,,,
Central Dep.,,,[地名] 中央省 ( 巴拉 ),,,,,0,0,,,
central deposit system,,,[金融] 集中存款制度,,,,,0,0,,,
central depositary system,,,(证券)集中管理制度，中央保管制度,,,,,0,0,,,
central depository,,, 中央存管处,,,,,0,0,,,
central depository system,,,[网络] 中央证券存管制度；中心证券存管制度；中央存票系统,,,,,0,0,,,
central depressant,,,中枢抑制药,,,,,0,0,,,
central derivative,ˈsentrəl diˈrivətiv,, 中心导数,,,,,0,0,,,
central detection,,,[自] 集中检测,,,,,0,0,,,
central detector,,,中央探测器,,,,,0,0,,,
central difference,,,中心差分,,,,,0,0,,,
central difference formula,,,[计] 中心差分公式,,,,,0,0,,,
central difference interpolation,,,[计] 中心差分插值法,,,,,0,0,,,
central difference notation,,,[计] 中心差分记法,,,,,0,0,,,
central difference operator,,,[计] 中心差分算子,,,,,0,0,,,
central difference system,,,un. 中心差分,,,,,0,0,,,
central digital computer,,,中心数字计算机,,,,,0,0,,,
central dipole,,,中心偶极子,,,,,0,0,,,
central disc,,,中盘,,,,,0,0,,,
central discharge,,,[建] 中央卸料,,,,,0,0,,,
central disk,,,中盘,,,,,0,0,,,
central disk-shaped retinopathy,,,"[医] 中心性盘状视网膜病, 盘状视网膜炎",,,,,0,0,,,
central dislocation,,,中心性脱位;中央脱位,,,,,0,0,,,
central dispatching division,,,un. 中央调度站,,,,,0,0,,,
central dispatching room,,,"中心调度室,中心信号室",,,,,0,0,,,
central dispatching station,,,中央调度所,,,,,0,0,,,
central displacement of metal,,,un. 金属中心位移,,,,,0,0,,,
central display unit,,,[计] 中央显示装置,,,,,0,0,,,
Central Dist.,,,[地名] 中部区 ( 博 ),,,,,0,0,,,
central distance,,,中心距,,,,,0,0,,,
