a cotton zone,,,产棉区,,,,,0,0,,,
a cou vert,,,[法语]在掩蔽部；在安全处，有保证,,,,,0,0,,,
a couch potato,,, 一个成天看电视的人,,,,,0,0,,,
a couch-potato,,,一个成天看电视的人,,,,,0,0,,,
a counsel of despair,ə ˈkaunsəl ɔv disˈpɛə,, 一切都失败后采取的行动,,,,,0,0,,,
a counsel of perfection,,,"要别人十全十美的要求, 达不到的理想",,,,,0,0,,,
a country cousin,,,[网络] 乡巴佬；乡下人；乡下佬,,,,,0,0,,,
a country mile,,,"很长的距离,极遥远",,,,,0,0,,,
a couple,,,一对夫妇；夫妻俩,,,1,,0,0,,,
a couple of,,,"一对..., 三两个...",,,,,0,0,,,
a couple of days,,,一两天,,,,,0,0,,,
a couple of minutes,,,[网络] 几分钟；两三分钟；一会儿,,,,,0,0,,,
a couple of months,,,[网络] 几个月；数月；好几个月,,,,,0,0,,,
a couple of times,,,[网络] 好几次；去过好几次了,,,,,0,0,,,
a couple of years,,,[网络] 大概再一两年吧；几年之后；两三年,,,,,0,0,,,
a course,ei kɔː(r)s,, 番,,,,,0,0,,,
a course of exchange,,,兑换率,,,,,0,0,,,
a covenant of salt,,,不可背弃的盟约,,,,,0,0,,,
a cover,,,[网络] 封面；打掩护；皮带前端罩子,,,,,0,0,,,
a cow,,,[网络] 一头母牛；奶牛；一头奶牛,,,,,0,0,,,
a cow in calf,,,怀孕的母牛,,,,,0,0,,,
a cow of short and stout,,,矮胖母牛,,,,,0,0,,,
a cow's tail,,,牛尾巴；[亦作cow tail]磨损散开的绳头,,,,,0,0,,,
a cowboy,,,[网络] 牛仔；牧童,,,,,0,0,,,
a cowboy job,,,[美国俚语]生手干的拦路抢劫案；冒冒失失的抢劫案,,,,,0,0,,,
a coyote,,,[网络] 土狼,,,,,0,0,,,
a crab,,,[网络] 螃蟹；无肠公子；疣粒团扇蟹,,,,,0,0,,,
a crack,,,[网络] 豁口儿,,,,,0,0,,,
a crack hand at,,,行家,,,,,0,0,,,
a crack hand at doing something,,,巧于…，对…在行,,,,,0,0,,,
a crack hand at something,,,巧于…，对…在行,,,,,0,0,,,
a crack on the head,,,na. 头上的一击\n[网络] 啪的一声我头上挨了一击,,,,,0,0,,,
a cracker,,,[网络] 一块饼干,,,,,0,0,,,
a crank,,,[网络] 摇把；一个摇把；一摇柄,,,,,0,0,,,
a crapella,,"Singing out loud while listening to music with your headphones on.  Whereas the singer gets the benefit of the music, those unfortunate to be standing nearby are subjected to an unaccompanied (and invariably crappy) rendition of the song.\n> ""I wish that guy would turn his iPod off - his a crapella version of Bohemian Rhapsody is killing me""\n",,,,,,0,0,,,
a crash,,,[网络] 那辆汽车撞翻个儿了；失事坠毁；崩盘,,,,,0,0,,,
a crash course,ə kræʃ kɔː(r)s,,n. a crash course,,,,,0,0,,,
a crashing bore,,,na. 讨厌已极的人\n[网络] 讨厌鬼；非常惹人厌烦的人,,,,,0,0,,,
A creaking door hangs longest on the hinges.,,,[谚语]危扉长不倒，久弱耐苟延。(或：病夫多长寿。),,,,,0,0,,,
A creaking gate hangs longest on the hinges.,,,[谚语]危扉长不倒，久弱耐苟延。(或：病夫多长寿。),,,,,0,0,,,
a creature of habit,,,[网络] 生活极有规律的人,,,,,0,0,,,
a cred,'eikəd,,adj. 拥有许多地产的,,,,,0,0,,,
a creep,,"A term referring to something creeping or lurking around.\n> ""Careful if you go outside. There's a skunk acreep.\n",,,,,,0,0,,,
a crew,,"Like a gang of people all connected by being in the crew or because of there qualities, like a clique; helping each other out whenever need. Not a gang because they aren't devoted to the crew.\n> A crew was needed fir john to do a job because he needed help. ""John needed help with a job, so he called the crew up.""\n",,,,,,0,0,,,
a crew of,ə kru: ɔv,, 一组（工作人员）,,,,,0,0,,,
a crib sheet,,,夹带的答案纸,,,,,0,0,,,
a crick,,,[网络] 痛性痉挛,,,,,0,0,,,
a crime against humanity,,,[网络] 反人道罪,,,,,0,0,,,
a crisis of confidence,,,[网络] 信心是决定性的转折点；自信危机,,,,,0,0,,,
a critical case of measles,,,麻疹险证,,,,,0,0,,,
a crock of shit,,,[网络] 通常形容很恶劣,,,,,0,0,,,
a crook,,,[网络] 不诚实的人,,,,,0,0,,,
a crook in the lot,,,(人生中)倒霉的时刻；人生的坎坷；命运中不如意的事，人生中的坎坷,,,,,0,0,,,
a crop grown for its edible root,,,为食其根而栽培的作物,,,,,0,0,,,
