kasarova,,,[网络] 卡萨罗娃,,,,,0,0,,,
kasasa,,, [地名] [日本] 笠沙,,,,,0,0,,,
Kasasi,,,[地名] 卡萨西 ( 塞拉 ),,,,,0,0,,,
Kasatkino,,,[地名] 卡萨特基诺 ( 俄 ),,,,,0,0,,,
kasatonov,,,[网络] 卡斯托夫诺夫,,,,,0,0,,,
Kasatori-yama,,,[地名] 笠取山 ( 日 ),,,,,0,0,,,
Kasauli,,,卡绍利,,,,,0,0,,,
kasavin,,,[网络] 卡萨文,,,,,0,0,,,
kasavubu,,,[网络] 卡沙密浦,,,,,0,0,s:kasavubus,,
"Kasavubu, Joseph",kɑ:sɑ:'vu:bu:,,卡萨武布 (1910～1969)， 刚果民主共和国总统(1960～1965),,,,,0,0,,,
kasavubus,,,[网络] 卡沙密浦\n(kasavubu 的复数),,,,,0,0,0:kasavubu/1:s,,
kasay,,,[网络] 卡塞,,,,,0,0,,,
kasayes,,,[网络] 贪婪等四种热情,,,,,0,0,,,
Kasaï,,,[地名] 开赛 ( 刚(金) ),,,,,0,0,,,
Kasaï (Cassai),,,[地名] 开赛河 ( 刚(金)·安哥 ),,,,,0,0,,,
"Kasaï, Plateau du",,,[地名] 开赛高原 ( 刚(金) ),,,,,0,0,,,
"Kasaï-Occidental, Prov.du",,,[地名] 西开赛省 ( 刚(金) ),,,,,0,0,,,
"Kasaï-Oriental, Prov.du",,,[地名] 东开赛省 ( 刚(金) ),,,,,0,0,,,
kasb,,,[网络] 韩国会计准则理事会(Korea Accounting Standards Board)；韩国会计准则委员会；卡斯布,,,,,0,0,,,
Kasba,,,[地名] 卡斯巴 ( 摩洛 ),,,,,0,0,s:kasbas,,
Kasba de Boulâouane,,,[地名] 布拉万堡 ( 摩洛 ),,,,,0,0,,,
Kasba des Oudaïa,,,[地名] 乌达雅城堡〈拉巴特〉 ( 摩洛 ),,,,,0,0,,,
Kasba Hamidouch,,,[地名] 哈米杜什堡 ( 摩洛 ),,,,,0,0,,,
Kasba L.,,,[地名] 卡斯巴湖 ( 加 ),,,,,0,0,,,
Kasba Tadla,,,[地名] 塔德莱堡 ( 摩洛 ),,,,,0,0,,,
Kasbach-Ohlenberg,,,[地名] 卡斯巴赫-奥伦贝格 ( 德 ),,,,,0,0,,,
kasbah,'kɑ:zbɑ:,n. an older or native quarter of many cities in northern Africa; the quarter in which the citadel is located,"n. 旧城区, 城堡",,,,,0,0,s:kasbahs,,
kasbahs,'kæzbɑː,,n. 同“casbah”\n[网络] 卡萨巴斯,,,,,0,0,0:kasbah/1:s,,
Kasbarian,,,[网络] 卡斯巴尔人,,,,,0,0,,,
Kasbaryan,,,[网络] 卡斯巴兰人,,,,,0,0,,,
kasbas,,,[地名] 卡斯巴 ( 摩洛 )\n(kasba 的复数),,,,,0,0,0:kasba/1:s,,
kasbek,,,[网络] 卡兹别克山；卡兹别克峰,,,,,0,0,,,
KASCADE,,,[网络] 卡斯卡德,,,,,0,0,,,
kasch,,,[网络] 象画眉鸟一样；卡仕奇；康圣奇,,,,,0,0,,,
kaschak,,,[网络] 卡夏克,,,,,0,0,,,
Kaschau,,,[地名] *卡绍(科希策的旧称) ( 斯洛 ),,,,,0,0,,,
