contractual acceptance,,,同验收,,,,,0,0,,,
contractual acknowledgement,,,[法] 契约上的承认,,,,,0,0,,,
contractual agreement,,,合同,,,,,0,0,,,
contractual arrangement,,,合同安排,,,,,0,0,,,
contractual arrangements,,,[法] 契约的安排,,,,,0,0,,,
contractual capacity,,,[法] 订约能力,,,,,0,0,,,
Contractual Carrier,,,[网络] 契约承运人；合同承运人,,,,,0,0,,,
contractual claim,,,[经] 根据合同的债权,,,,,0,0,,,
contractual clause of non-competition,,,[网络] 非竞争性的合同条款,,,,,0,0,,,
contractual commitment,,,合同承担的义务,,,,,0,0,,,
contractual damage,,,[经] 合同引起的损害,,,,,0,0,,,
contractual damages,,,由合同引起的损害\n合同引起的损害,,,,,0,0,,,
contractual debt,kənˈtræktʃu:əl det,, [法]契约性债务,,,,,0,0,,,
contractual delivery,,,合同交货,,,,,0,0,,,
contractual demand,,,装置容量,,,,,0,0,,,
contractual democracy,,,契约民主(政体),,,,,0,0,,,
contractual distribution system,,,契约配销系统；契约配销制度,,,,,0,0,,,
contractual dividend,,,[经] 合同(契约)规定股利,,,,,0,0,,,
contractual document,,,un. 合同文件\n[网络] 绝不取巧,,,,,0,0,,,
contractual fine,,,[会计] 违约罚金,,,,,0,0,,,
contractual fines,,,"[法] 契约上的罚金, 违约罚金",,,,,0,0,,,
contractual forum,,,[经] 合同规定的管辖法院,,,,,0,0,,,
contractual guarantee,,,[经] 合同规定的担保,,,,,0,0,,,
contractual income,,,"[经] (契约的)固定收入, 合同收入",,,,,0,0,,,
contractual interest,,,明息,,,,,0,0,,,
contractual interest rate,,,约定利率,,,,,0,0,,,
contractual investment,,,[经] 合同(契约)性投资,,,,,0,0,,,
contractual issue,,,[法] 契约上的争点,,,,,0,0,,,
contractual joint undertaking,,,契约式合营,,,,,0,0,,,
contractual joint venture,,,契约式联合经营,,,,,0,0,,,
contractual language,,,契约文字,,,,,0,0,,,
contractual law,,,契约法,,,,,0,0,,,
contractual liability,,,[经] 合作规定的义务,,,,,0,0,,,
contractual liability insurance,,,契约责任保险,,,,,0,0,,,
contractual libability,,,"[法] 契约责任, 契约义务",,,,,0,0,,,
contractual licence,,,契约性许可证,,,,,0,0,,,
contractual license,,,约定许可证,,,,,0,0,,,
contractual limit of time,,,同规定的时间限,,,,,0,0,,,
contractual limits of time,,,un. 合同规定的时间限制,,,,,0,0,,,
contractual management on household basis,kənˈtræktʃu:əl ˈmænidʒmənt ɔn ˈhaushəuld ˈbeisis,, [法]家庭承包经营,,,,,0,0,,,
contractual management responsibility system,,,经营承包责任制,,,,,0,0,,,
contractual mutual fund,,,订约互助基金,,,,,0,0,,,
contractual nature,,, 契约性质,,,,,0,0,,,
contractual nexus,,,合约订明的关系,,,,,0,0,,,
contractual obligation,,,"[经] 合同(契约)责任, 合同义务",,,,,0,0,,,
contractual obligations,,, [法]合同义务,,,,,0,0,,,
contractual party,,,订约方,,,,,0,0,,,
contractual payment,,,"[经] 合约付款, 约定付款",,,,,0,0,,,
contractual personnel,,,[法] 订约承办人员,,,,,0,0,,,
contractual plan,,,[经] 契约的计划,,,,,0,0,,,
contractual practice,,,[经] 合同惯例,,,,,0,0,,,
contractual printing cost,,,订约承印费,,,,,0,0,,,
contractual provision,,,契约条款\n合同条款,,,,,0,0,,,
contractual provisions,,,合同条款\n合同规定（contractual provision的复数）,,,,,0,0,,,
contractual rate of freight,,,[贸易] 合同运费率,,,,,0,0,,,
contractual regime,,,[法] 约定财产制,,,,,0,0,,,
contractual relation,,,[法] 契约关系,,,,,0,0,,,
contractual relationship,,,[法] 契约关系,,,,,0,0,,,
contractual rent,,,合同租金,,,,,0,0,,,
contractual requirement,,,"台约要求, 合约要求",,,,,0,0,,,
contractual research,,,合同研究项目,,,,,0,0,,,
contractual reserve,,,[经] 合同(契约)规定的准备金,,,,,0,0,,,
contractual revenue,,,[经] 合同(契约)上的收益,,,,,0,0,,,
contractual right,,,合同权利,,,,,0,0,,,
contractual rights,kənˈtræktʃu:əl raits,, [法]合约权利,,,,,0,0,,,
contractual route,,,[法] 契约规定的航线,,,,,0,0,,,
contractual rules,,,[法] 合同规则,,,,,0,0,,,
Contractual Salvage,,,合同救助,,,,,0,0,,,
contractual saving,,,[经] 约定储蓄,,,,,0,0,,,
contractual saving as a determinant,,,[金融] 作为决定因素的契约性储蓄,,,,,0,0,,,
contractual savings fund,,,合约约束储蓄基金,,,,,0,0,,,
contractual securities,,,[经] 定约证券,,,,,0,0,,,
contractual serivce,,,[网络] 合同规定的服务工作,,,,,0,0,,,
contractual service,,,"[经] 订约服务, 承包劳务",,,,,0,0,,,
contractual specification,,,[法] 契约规定的规格,,,,,0,0,,,
contractual specifications,,,[经] 合同(契约)规定,,,,,0,0,,,
contractual system of freight,,,[贸易] 合同运费制,,,,,0,0,,,
contractual terms and conditions,,,同条款,,,,,0,0,,,
contractual terms&conditions,,,[经] 合同(契约)条款及条件,,,,,0,0,,,
contractual tramping,,,合同规定的不定期航行,,,,,0,0,,,
contractual transfer,,,同转让,,,,,0,0,,,
contractual treaty,,,[法] 契约性条约,,,,,0,0,,,
contractual type investment trust,,,[经] 合同(契约)式投资信托,,,,,0,0,,,
contractual usage,,,[经] 合同惯例,,,,,0,0,,,
contractual value date,,,合同计价日期,,,,,0,0,,,
contractual vertical marketing system,,,契约式垂直行销系统,,,,,0,0,,,
contractual vertical marketing systems,,,契约式垂直行销系统,,,,,0,0,,,
contractual VMS,,,契约式垂直行销系统,,,,,0,0,,,
contractual voyage,,,合同规定的航次,,,,,0,0,,,
contractual workers,,, [法]合同工,,,,,0,0,,,
contractual-joint-venture,,,"[经] 契约式联合经营, 合作经营",,,,,0,0,,,
contractualise,,,[网络] 合约,,,,,0,0,,,
contractualised,,,[网络] 合约化,,,,,0,0,,,
contractualises,,,[网络] 契约,,,,,0,0,,,
contractualising,,,[网络] 合同化,,,,,0,0,,,
contractualism,,,[网络] 契约主义；契约论；契约論,,,,,0,0,s:contractualisms,,
contractualisms,,,[网络] 契约主义；契约论；契约論\n(contractualism 的复数),,,,,0,0,0:contractualism/1:s,,
contractualist,,,[网络] 契约主义；契约论者,,,,,0,0,s:contractualists,,
contractualistic,,,[网络] 合同主义,,,,,0,0,,,
contractualists,,plural of contractualist,(contractualist 的复数) [网络] 契约主义；契约论者,,,,,0,0,0:contractualist/1:s,,
contractualization,,,[网络] 契约化,,,,,0,0,,,
contractualized,,,[网络] 合约化,,,,,0,0,,,
contractually,,r. by virtue of a contract,adv. 合约地；合同性地；契约规定地,r:100,,,,26084,29656,,,
contractually specialized households,,, [法]承包专业户,,,,,0,0,,,
Contractubex,,,康瑞保,,,,,0,0,,,
contractum,,,[网络] 聚花桂,,,,,0,0,,,
contractural,kənt'ræktʃərəl,, [医]挛缩的,,,,,0,0,,,
contractural diathesis,,,[医] 挛缩素质,,,,,0,0,,,
contractural specifications,,,[化] 合同规定,,,,,0,0,,,
contracture,kәn'træktʃә,n. an abnormal and usually permanent contraction of a muscle,n. 挛缩\n[医] 挛缩,n:100,,,,0,37414,s:contractures,,
contracture myotatic,,,[医] 肌伸张性挛缩,,,,,0,0,,,
contracture of Achilles tendon,,,跟腱挛缩,,,,,0,0,,,
contracture of anus,,,肛门挛急,,,,,0,0,,,
contracture of bladder,,,膀胱挛缩,,,,,0,0,,,
contracture of fingers in children,,,小儿手拳,,,,,0,0,,,
contracture of joint,,,关节挛缩,,,,,0,0,,,
contracture of joints,,,[医] 关节挛缩,,,,,0,0,,,
contracture of masseteric muscle,,,嚼肌挛缩,,,,,0,0,,,
contracture of plantar fascia,,,跖腱膜挛缩,,,,,0,0,,,
contracture of tendon,,,腱挛缩,,,,,0,0,,,
contractured,,,[网络] 收缩,,,,,0,0,,,
contractures,,plural of contracture\nn. an abnormal and usually permanent contraction of a muscle,(contracture 的复数) n. 挛缩\n[医] 挛缩,,,,,0,0,0:contracture/1:s,,
contractus,,,[法] 契约,,,,,0,0,,,
contractus bonae fidei,,,[法] 善意契约,,,,,0,0,,,
contractus consensu,,,[法] 合意契约,,,,,0,0,,,
contractus juris gentium,,,[法] 万民法契约,,,,,0,0,,,
contractus literis,,,[法] 书面契约,,,,,0,0,,,
contractus re,,,"[法] 实践契约, 要物契约",,,,,0,0,,,
contractus re innominati,,,[法] 无名契约,,,,,0,0,,,
contractus verbis,,,"[法] 口头契约, 言辞契约",,,,,0,0,,,
contractusre,,,[网络] 要物契约,,,,,0,0,,,
contracultural,,,[网络] 违反文化,,,,,0,0,,,
contraculture,",kɔntrə'kʌltʃə",,n. 反主流文化,,,,,0,0,,,
contracupuncture-point,,,禁针穴,,,,,0,0,,,
contracurrent system,,,逆屈光系统,,,,,0,0,,,
contracyclical,",kɔntrә'saiklikәl",,a. 反经济周期的,,,,,0,0,,,
contracyclically,,,[网络] 相反的,,,,,0,0,,,
contrada,,,[网络] 孔特拉达,,,,,0,0,,,
contradance,'kɔntrәdɑ:ns,n a type of folk dance in which couples are arranged in sets or face one another in a line\nv perform a contradance,"n. (contredanse之变体)对面舞, 对面舞曲",,,,,0,0,s:contradances,,
contradances,"'kɒntrə,dɑːns",,n. 对面舞；对面舞曲（等于contredanse）,,,,,0,0,0:contradance/1:s,,
contradancing,"'kɒntrə,dɑːns",,n.\n=contredanse,,,,,0,0,,,
contradanse,,,[网络] 土风舞；康特拉丹塞；康特拉丹萨,,,,,0,0,,,
contradanses,,,[网络] 矛盾,,,,,0,0,,,
contradanza,,,[网络] 对列舞曲；队列舞曲；陈美,,,,,0,0,,,
contradanzas,,,[网络] 拉丹萨,,,,,0,0,,,
contrade,,,[网络] 十七个；个教区；十七个街区,,,,,0,0,,,
contradeciduate,,,收缩蜕膜,,,,,0,0,,,
contradict,.kɒntrә'dikt,v. be in contradiction with\nv. deny the truth of,"vt. 反驳, 与...抵触, 与...矛盾\nvi. 反驳",v:100,1,,gk cet6 ky toefl ielts gre,6870,6863,3:contradicts/d:contradicted/p:contradicted/i:contradicting/s:contradicts,,
contradict oneself,ˌkɔntrəˈdikt wʌnˈself,, 自相矛盾; 自打嘴巴; 自打耳光,,,,,0,0,,,
contradict the defendant's witness,,, [法]反驳被告证据,,,,,0,0,,,
contradictable,,a. Capable of being contradicting.,a. 可加以反驳的,,,,,0,0,,,
contradicted,ˌkɔntrəˈdiktid,imp. & p. p. of Contradict,"v. 反驳, 否认…的真实性( contradict的过去式和过去分词 ); 与…发生矛盾, 与…抵触",,,,,0,0,0:contradict/1:dp,,
contradictedness,,,[网络] 矛盾,,,,,0,0,,,
contradicter,,n. one who contradicts.,n. contradict的变形,,,,,0,0,,,
contradicters,",kɔntrə'dikt",,"contradicter\nn.\ncontradict的变形\ncontradict\n[,kɔntrə'dikt]\nvt.\n否认…的真实性；反驳，驳斥；顶嘴：\nShe does not like to contradict her husband in public.\n她不喜欢当众与丈夫顶嘴。\n与…发生矛盾；与…抵触：\nHis account contradicted itself.\n他的解释自相矛盾。\n(行为和事件)相抵触：\nHer words contradicted her deeds.\n她的言行不一致。\n[废语]驳斥；反对\nvi.\n予以反驳；提出反对意见；否认：\n予以反驳；提出反对意见；否认：\nThe shy girl was afraid to contradict.\n这个害羞的女孩不敢提出反驳意见。\n近义词:\ndeny",,,,,0,0,,,
contradictest,kɒntrə'dɪkt,,vt.\n否认…的真实性；反驳，驳斥；顶嘴：\nShe does not like to contradict her husband in public.\n她不喜欢当众与丈夫顶嘴。\n与…发生矛盾；与…抵触：\nHis account contradicted itself.\n他的解释自相矛盾。\n(行为和事件)相抵触：\nHer words contradicted her deeds.\n她的言行不一致。\n[废语]驳斥；反对\nvi.\n予以反驳；提出反对意见；否认：\n予以反驳；提出反对意见；否认：\nThe shy girl was afraid to contradict.\n这个害羞的女孩不敢提出反驳意见。\n近义词:\ndeny,,,,,0,0,,,
contradicteth,,,[网络] 矛盾,,,,,0,0,,,
contradicting,ˌkɔntrəˈdiktɪŋ,p. pr. & vb. n. of Contradict,"v. 反驳, 否认…的真实性( contradict的现在分词 ); 与…发生矛盾, 与…抵触",,,,,0,0,0:contradict/1:i/s:contradictings,,
contradictings,,,"v. 反驳, 否认…的真实性( contradict的现在分词 ); 与…发生矛盾, 与…抵触\n(contradicting 的复数)",,,,,0,0,0:contradicting/1:s,,
contradiction,.kɒntrә'dikʃәn,n. opposition between two conflicting forces or ideas\nn. (logic) a statement that is necessarily false\nn. the speech act of contradicting someone,"n. 反驳, 矛盾\n[法] 矛盾, 否认, 反驳",n:100,2,,cet4 cet6 ky ielts,4353,5451,s:contradictions,,
contradiction between,,,[网络] 矛盾；不一致,,,,,0,0,,,
contradiction between experts and nonexperts,,,[网络] 专家同非专家的矛盾,,,,,0,0,,,
contradiction between man and materials in socialist society,,,社会主义社会人与物的矛盾,,,,,0,0,,,
contradiction between partial interests and individual interests,,, 局部利益和个人利益矛盾,,,,,0,0,,,
contradiction in terms,,, 自相矛盾的说法,,,,,0,0,s:contradictions in terms,,
contradictional,,,[网络] 矛盾的,,,,,0,0,,,
contradictionist,,,[网络] 矛盾者,,,,,0,0,,,
contradictionless,,,[网络] 矛盾的,,,,,0,0,,,
