methylcrotonic acid,,,甲基巴豆酸,,,,,0,0,,,
Methylcrotonylglycinuria,,,甲基巴豆酰甘氨酸尿症,,,,,0,0,,,
methylcumarone,,,甲基香豆酮,,,,,0,0,,,
methylcurine,,,甲氧基筒箭毒次碱,,,,,0,0,,,
methylcyanoacrylate,,,甲基氰基丙烯酸酯,,,,,0,0,,,
methylcyclobutane,,,甲基环丁烷,,,,,0,0,,,
methylcyclohexane,,,甲基环己烷,,,,,0,0,,,
methylcyclohexanes,,,[网络] 甲基环己烷,,,,,0,0,,,
Methylcyclohexanol,,,甲基环己醇,,,,,0,0,,,
methylcyclohexanone,,,2-甲基环己酮,,,,,0,0,,,
methylcyclohexene,,,[化] 甲基环己烯,,,,,0,0,,,
methylcyclopentadiene,,,[网络] 甲基环戊二烯,,,,,0,0,,,
methylcyclopentadiene dimer,,,甲基环戊二烯二聚物,,,,,0,0,,,
methylcyclopentadienes,,,[网络] 甲基环戊二烯,,,,,0,0,,,
methylcyclopentadienyl,,,[网络] 甲基环戊二烯基,,,,,0,0,,,
methylcyclopentadienyl manganese tricarbonyl,,,[网络] 甲基环戊二烯三羰基锰；甲基环戊二烯基三羰基锰,,,,,0,0,,,
methylcyclopentane,",meθilsaiklɔpintæn",,n. 【有机化学】甲基环戊烷,,,,,0,0,,,
methylcyclopentenophenanthrene,,,[化] 甲基环戊烯并菲,,,,,0,0,,,
methylcystein,,,甲基胞嘧啶,,,,,0,0,,,
methylcysteinase,,,甲基半脱氨酸酶,,,,,0,0,,,
Methylcysteine,,,"乙酰半胱氨酸甲酯,半胱氨酸甲酯,半胱甲酯",,,,,0,0,,,
methylcystenine,,,美司坦,,,,,0,0,,,
methylcytidine,,,甲基胞苷;甲野靛硷,,,,,0,0,,,
methylcytidylic acid,,,甲基胞苷酸,,,,,0,0,,,
methylcytisine,,,[化] 甲基金雀花碱\n[医] 甲[基]野靛硷,,,,,0,0,,,
methylcytosine,,,[医] 甲[基]胞嘧啶,,,,,0,0,,,
methylcytosines,,,[网络] 甲基胞嘧啶,,,,,0,0,,,
methyldalbergin,,,黄檀素甲醚,,,,,0,0,,,
Methyldeacetylasperulosidate,,,去乙酰车轴草酸甲酯,,,,,0,0,,,
Methyldebenal,,,磺胺甲基嘧啶,,,,,0,0,,,
methyldehydrotestosterone,,,甲基脱氢睾丸酮,,,,,0,0,,,
methyldeoxyadenosine,,,甲基脱氧腺苷,,,,,0,0,,,
methyldeoxyadenylic acid,,,甲胞嘧啶,,,,,0,0,,,
methyldeoxyallose,,,甲基脱氧阿洛糖,,,,,0,0,,,
methyldeoxyuridine,,,甲基脱氧尿苷,,,,,0,0,,,
methyldephinidin,,,矮牵牛苷碧冬匣苷,,,,,0,0,,,
methyldesorphine,,,[网络] 甲基去氧吗啡；甲地索啡；甲基脱氧吗啡,,,,,0,0,,,
methyldethiobiotin,,,甲基去硫生物素,,,,,0,0,,,
methyldichlorarsin,,,甲基二氯胂,,,,,0,0,,,
methyldichlorarsine,,,[医] 甲基二氯砷,,,,,0,0,,,
methyldichloroarsine,,,n. 甲基二氯胂,,,,,0,0,,,
Methyldichlorophenyl,,,甲基二氯苯基,,,,,0,0,,,
methyldichlorosilane,,,"甲二氯硅烷, 甲基二氯硅烷",,,,,0,0,,,
methyldienolone,,,"17α-甲基-17β-羟基雌-4,9-二烯-3-酮",,,,,0,0,,,
methyldiethanolamine,,,[化] 甲基二乙醇胺,,,,,0,0,,,
methyldiethylamine,,,甲基二乙胺,,,,,0,0,,,
methyldigoxin,,,[网络] 甲基狄戈辛；甲基地高辛；心配醣体,,,,,0,0,,,
Methyldigoxin-Minsheng,,,贝可力,,,,,0,0,,,
methyldihydromorphine,,,[网络] 甲二氢吗啡；甲基二氢吗啡,,,,,0,0,,,
methyldihydromorphinone,,,"甲基二氢吗啡酮,甲氢吗啡酮",,,,,0,0,,,
methyldihydromorphinone hydrochloride,,,盐酸甲基二氢吗啡酮,,,,,0,0,,,
methyldihydrotestosterone,,,甲基二氢睾酮,,,,,0,0,,,
methyldihydrouridine,,,甲基二氢尿苷,,,,,0,0,,,
methyldihydroxypentanoic acid,,,甲基二羟戊酸,,,,,0,0,,,
methyldihydroxyphenylalanine,,,甲基二羟苯丙氨酸,,,,,0,0,,,
methyldihydroxyvaleric acid,,,甲基二羟戊酸,,,,,0,0,,,
methyldiiodoarsine,,,[化] 甲基二碘胂,,,,,0,0,,,
methyldimethoxyamphetamine,,,甲基二甲氧苯丙胺,,,,,0,0,,,
methyldimethylaminoazobenzene,,,甲基二甲氨基偶氮苯,,,,,0,0,,,
Methyldinitrobenzamide,,,甲基二硝基苯酰胺,,,,,0,0,,,
Methyldinoprost,,,"15-甲基前列腺素F2a,卡波前列素",,,,,0,0,,,
Methyldinoprostone,,,"甲基前列腺素E2,15-甲基前列腺素E2",,,,,0,0,,,
methyldioxatrine,,,甲苄哌苯哌酮,,,,,0,0,,,
methyldiphenhydramine,,,[化] 甲苯海明; 甲基苯海拉明,,,,,0,0,,,
methyldiphenyl,,,甲基二苯,,,,,0,0,,,
methyldiphenylamine,,,[化] 甲基二苯胺,,,,,0,0,,,
Methyldiphenylhydramine,,,邻甲基苯海拉明,,,,,0,0,,,
methyldipropylamine,,,甲基二丙胺,,,,,0,0,,,
methyldithio,,,甲二硫基,,,,,0,0,,,
methyldopa,",meθil'dәjpә",n antihypertensive drug (trade name Aldomet) used in the treatment of high blood pressure,"n. [药]甲基多巴(C&-{10}H&-{13}NO&-{4}, 降血压药)",,,,,0,0,s:methyldopas,,
methyldopa(alpha-methyldopa),,,"甲基多巴,α-甲基多巴",,,,,0,0,,,
methyldopa-chloroothiazide,,,甲基多巴·氯噻嗪制剂,,,,,0,0,,,
methyldopa-hydrochlorothiazide,,,甲基多巴·双氢噻嗪制剂,,,,,0,0,,,
Methyldopahydrazine,,,甲基多巴肼,,,,,0,0,,,
Methyldopamine,,,甲基多巴胺,,,,,0,0,,,
methyldopas,",meθɪl'dəʊpə",,n. （药物）[药] 甲基多巴（降血压药）,,,,,0,0,0:methyldopa/1:s,,
Methyldopate,,,甲基多巴类,,,,,0,0,,,
methyldymron,,,甲基杀草隆,,,,,0,0,,,
methylecgonidine,,,[网络] 甲基魔芋苷,,,,,0,0,,,
methylecgonine,,,"甲基爱康宁,甲基芽子碱",,,,,0,0,,,
methyleholanthrene,,,甲基胆蒽,,,,,0,0,,,
methylenation,,,[化] 亚甲基化作用,,,,,0,0,,,
methylenations,,,[网络] 亚甲基化,,,,,0,0,,,
methylence blue,,,(碱性)亚甲蓝,,,,,0,0,,,
methylene,'meθili:n,n the bivalent radical CH2 derived from methane,n. 亚甲基\n[化] 亚甲基,n:100,,,,38170,37926,s:methylenes,,
methylene aniline,ˈmeθəˌli:n,,亚甲基氨苯,,,,,0,0,,,
methylene azure,,,"[化] 亚甲天蓝\n[医] 亚甲天蓝, 甲烯天蓝",,,,,0,0,,,
