air line passenger tariff,,,国际航空票价表[略作 APT],,,,,0,0,,,
air line reservation system,,,[经] 非机定票系统,,,,,0,0,,,
air line service,,,un. 航空班机,,,,,0,0,,,
air line system,,,[网络] 风管系统,,,,,0,0,,,
air line valve,,,送气管阀门,,,,,0,0,,,
air lineer,,,[网络] 客机,,,,,0,0,,,
air liner,,,"[法] 客机, 班机",,,,,0,0,,,
air lines,,,【光谱学】空气谱线,,,,,0,0,,,
air liquefaction,eə(r) ˌlikwiˈfækʃən,, 空气液化,,,,,0,0,,,
air liquefier,,,空气液化器,,,,,0,0,,,
air liquefying apparatus,,,[机] 空气液化装置,,,,,0,0,,,
air liquid,,,液态空气,,,,,0,0,,,
air liquifier,,,气液化器,,,,,0,0,,,
air loaches,,,唿吸空气的泥鳅,,,,,0,0,,,
air load,,,"空气负载, 空气负荷",,,,,0,0,,,
air loaded accumulator,,,[机] 气压蓄力器,,,,,0,0,,,
air loaded tension device,,,气动张力装置,,,,,0,0,,,
air loader,,,风动装载机,,,,,0,0,,,
air loading table,,,[航] 空运装载表,,,,,0,0,,,
air loan,,,[网络] 空中贷款,,,,,0,0,,,
air loans,,,[网络] 空运贷款,,,,,0,0,,,
air lock,'eәlɔk,,"n. 阻隔室, 气塞",,,,,0,0,s:air locks,,
air lock feeder,,,气闸进料器[供料器],,,,,0,0,,,
air lock gate,,,气闸闸门,,,,,0,0,,,
air lock system,,,气塞系统;气锁系统;气闸系统;风闸门,,,,,0,0,,,
air lock tank,,,(潜艇)气闸室,,,,,0,0,,,
air lock type head,,,截止探头,,,,,0,0,,,
air lock valve,,,气闸阀,,,,,0,0,,,
air locked,,,[机] 气闸，气阻，气障；阻隔室,,,,,0,0,,,
air locker,,, [机] 气塞,,,,,0,0,,,
air locks,,,[机] 气闸，气阻，气障；阻隔室,,,,,0,0,0:air lock/1:s,,
air locomotive,eə(r) ˈləukəˌməutiv,, 压气机车,,,,,0,0,,,
air log,,,n. 航空日记,,,,,0,0,,,
air logistic support,,,[网络] 空中后勤支援,,,,,0,0,,,
air logistical support,,,空运后勤支援,,,,,0,0,,,
air loss,,,"风压损失,漏气",,,,,0,0,,,
air louver,,,空气调节孔,,,,,0,0,,,
air louvre,,,乳形通风口,,,,,0,0,,,
air lpants,,,气生植物,,,,,0,0,,,
air lubricated guide,,,空气润滑导轨,,,,,0,0,,,
air lubricated thrust bearing,,,空气润滑止推轴承,,,,,0,0,,,
air lubricating skid bag,,,气滑尾囊,,,,,0,0,,,
air lubrication,eə(r) ˌlu:brɪˈkeɪʃən,, 空气润滑,,,,,0,0,,,
air lubrication plant,,,[网络] 空气润滑装置,,,,,0,0,,,
air lubrication system,,,[网络] 船体水下部分空气润滑系统,,,,,0,0,,,
air lubrication valve,,,空气润滑系统阀,,,,,0,0,,,
air luquefaction,,,[网络] 空气液化,,,,,0,0,,,
air machine,,,[机] 送风机,,,,,0,0,,,
air mail,,,"航空邮政, 航空邮件\n[经] 航空信件, 空邮",,,,,0,0,s:air mails,,
air mail bill of lading,,,[经] 航邮提单,,,,,0,0,,,
air mail fee,,,航空邮件费,,,,,0,0,,,
air mail postage,,,[经] 航空邮资,,,,,0,0,,,
air mail receipts,,,[经] 航空托运单,,,,,0,0,,,
air mail service,,,[经] 航空运寄,,,,,0,0,,,
air mail transfer,eə(r) meil trænsˈfə:,, [财]航空汇款,,,,,0,0,,,
air mail transter,,,[经] 航空邮汇,,,,,0,0,,,
air mails,,,n. 航空邮件；航空邮政\nadj. 航空邮递的\nvt. 航空邮寄,,,,,0,0,0:air mail/1:s,,
air main,,,[机] 主风管,,,,,0,0,,,
air make-up,,,补给新风,,,,,0,0,,,
air man,,,"n. 飞行员,空军",,,,,0,0,,,
air management,,,大气管理,,,,,0,0,,,
air mandrel,,,空心轴,,,,,0,0,,,
air maneuver,,,空中操练,,,,,0,0,,,
air manifold,,,"压缩空气系统分路阀箱,空气歧管",,,,,0,0,,,
air manoeuvre,,,空中机动,,,,,0,0,,,
air manometer,,,[机] 空气压差计,,,,,0,0,,,
air map,,,由空中摄制成的地图，航摄地图；(由航摄照片制成的)航空地图,,,,,0,0,,,
air mapping aeroplane,eə(r) ˈmæpiŋ ˈɛərəplein,, 航测飞机,,,,,0,0,,,
air mark,,,麻孔;小气泡,,,,,0,0,,,
air marker,,,(在飞机跑道、房顶等处的)飞行地面标志，(为飞行员设置的)飞行指示标记,,,,,0,0,,,
air marking,,,麻孔;小气泡,,,,,0,0,,,
air marks,,,[化] 麻孔; 小气泡,,,,,0,0,,,
air marshal,eə(r) ˈmɑ:ʃəl,, 中将,,,,,0,0,s:air marshals,,
Air Marshals,,,[网络] 空军将领技能；安全人员,,,,,0,0,0:air marshal/1:s,,
air mass,,,[法] 气团,,,,,0,0,s:air masses,,
air mass analysis,,,气团分析,,,,,0,0,,,
air mass and front analysis,,,[网络] 气团及锋面分析,,,,,0,0,,,
air mass characteristic,,,un. 气团特性,,,,,0,0,,,
air mass classification,eə(r) mæs ˌklæsifiˈkeiʃən,, 气团分类,,,,,0,0,,,
air mass climatology,eə(r) mæs klaiməˈtɔlədʒi,, 气团气候学,,,,,0,0,,,
air mass cloud fog,,,气团云雾,,,,,0,0,,,
air mass flow,,,空气流量,,,,,0,0,,,
air mass fog,,,团雾,,,,,0,0,,,
air mass influx,eə(r) mæs ˈɪnˌflʌks,, 气团岭,,,,,0,0,,,
air mass modification,eə(r) mæs ˌmɔdəfɪˈkeɪʃən,, 气团变性,,,,,0,0,,,
air mass precipitation,,,气团性降水,,,,,0,0,,,
air mass property,,,un. 气团属性,,,,,0,0,,,
air mass shower,,,气团阵雨,,,,,0,0,,,
air mass source,,,un. 气团源\n[网络] 气团发源地,,,,,0,0,,,
air mass temperature,,,un. 气团温度,,,,,0,0,,,
air mass thunderstorm,,,气团雷暴,,,,,0,0,,,
air mass trajectory,eə(r) mæs trəˈdʒektəri:,, 气团轨迹,,,,,0,0,,,
air mass transport,,,un. 气团输送,,,,,0,0,,,
air mass type diagram,,,[网络] 气团类型图解,,,,,0,0,,,
air masses,,,空气团,,,,,0,0,0:air mass/1:s,,
air master,,,气动加力制动器;气动伺服制动器,,,,,0,0,,,
air mastery,,,[军] 制空权,,,,,0,0,,,
air material command compiler,,,AIMACO 语言,,,,,0,0,,,
air material command compiler (aimaco),,,艾马可编译程式,,,,,0,0,,,
air mattress,eə(r) ˈmætris,, 充气床垫,,,,,0,0,s:air mattresses,,
air mattresses,,,[网络] 充气垫；充气睡垫；空气睡垫,,,,,0,0,0:air mattress/1:s,,
air measuring device,,,供气量测定仪,,,,,0,0,,,
air measuring station,,,测风站,,,,,0,0,,,
air mechanic,,,"n. 航空技工,修理飞机的技工",,,,,0,0,,,
air mechanic foam,,,空气机械泡沫,,,,,0,0,,,
air mechanics,,,"空气力学,空气动力学",,,,,0,0,,,
Air Medal,,,空军奖章；航空勋章,,,,,0,0,s:air medals,,
air medals,,,【美国空军】空军奖章,,,,,0,0,0:air medal/1:s,,
air medical quarantine station,,,[法] 航空卫生检疫所,,,,,0,0,,,
air medicine,,,[医] 航空医学,,,,,0,0,,,
air medium,,,广播媒体,,,,,0,0,,,
air melted,,,un. 空气熔炼的,,,,,0,0,,,
air melting,,,[机] 大气熔化,,,,,0,0,,,
air metal battery,,,金属-空气电池,,,,,0,0,,,
air meteorological observation satellite,,,航空气象观测卫星,,,,,0,0,,,
air meter,,,[化] 风速计; 气流计,,,,,0,0,,,
air metre,,,空气流量计,,,,,0,0,,,
air micrometer,,,[化] 空气测微计,,,,,0,0,,,
air mile,eə(r) mail,, 空英里,,,,,0,0,s:air miles,,
air mileage,,,【导航】机载里程,,,,,0,0,,,
air mileage indicator,,,机载里程计,,,,,0,0,,,
air mileage unit,,,空中里程装置,,,,,0,0,,,
Air Miles,,,[网络] 里程奖；航空里程；飞行里程累积点数计划,,,,,0,0,0:air mile/1:s,,
air mine,,,"空中火箭炮弹,空投的鱼雷",,,,,0,0,,,
air minimum control speed,,,空中最小操纵速率,,,,,0,0,,,
Air Ministry,,,(英国)航空部,,,,,0,0,,,
air miss,,,险些发生的撞机事故,,,,,0,0,,,
"air miss, airmiss",'εəmis,,n. [英国英语]险些发生的(或幸免)飞机相撞(事故)，(空中)飞机险撞(事件)，飞机差点相撞，险幸飞行,,,,,0,0,,,
air mission,,,轰炸,,,,,0,0,,,
air mission intelligence report,,,空军使团情报报告,,,,,0,0,,,
air mist spray cooling,,,气水喷雾冷却,,,,,0,0,,,
air mist sprayer,,,鼓风式弥雾机,,,,,0,0,,,
air mixing,,,[物] 空气混合,,,,,0,0,,,
air mixing chamber,,,空气混合室,,,,,0,0,,,
air mixing depth,,,空气混合深度,,,,,0,0,,,
air mixture,,,[机] 空气混合物,,,,,0,0,,,
air mobile band,,,陆空通讯频道,,,,,0,0,,,
air mobile operation,,,空中机动作战,,,,,0,0,,,
air mobility,,,空中机动性,,,,,0,0,,,
Air Mobility Command,,,空中机动司令部,,,,,0,0,,,
air mobility division,,,[网络] 空中机动处,,,,,0,0,,,
air mobility element,,,空中机动分队,,,,,0,0,,,
air mode,,,空气模,,,,,0,0,,,
air mode container,,,[网络] 航空集装箱；空运式货柜,,,,,0,0,,,
air model,,,气模化[设备],,,,,0,0,,,
air model study,,,空气模型试验,,,,,0,0,,,
air moistening,,,气加湿,,,,,0,0,,,
air moisture,,,空气水分[湿度],,,,,0,0,,,
air momentum resistance,,,[水运] 空气动量阻力,,,,,0,0,,,
air monitering,,,空气监测,,,,,0,0,,,
air monitor,,,大气污染监测器;广播节目监视器;放射性检验器;空气监测器,,,,,0,0,,,
air monitoring,,,大气监测;大气污染监测;空气污染监视,,,,,0,0,,,
air monitoring car,,,大气监测车,,,,,0,0,,,
air monitoring instrument,,,大气监测仪器,,,,,0,0,,,
air monitoring network,,,大气监测网,,,,,0,0,,,
air monitoring procedure,,,气监测规程,,,,,0,0,,,
air monitoring station,,,大气监测站,,,,,0,0,,,
air monitoring system,,,[环境] 大气监测系统,,,,,0,0,,,
air mortar gun,,,"泥桨喷射机,气动泥桨喷枪",,,,,0,0,,,
air mosaic,,,航空照片镶拼地图,,,,,0,0,,,
air motion,,,气动(冷暖房用),,,,,0,0,,,
