Etiocholanalone,,,本胆烷醇酮,,,,,0,0,,,
etiocholane,",i:tiәu'kɔlein",,本胆烷,,,,,0,0,,,
etiocholanedione,,,本胆烷二酮,,,,,0,0,,,
etiocholanic acid,,,[化] 本胆酸; 5β-雄烷-17β-甲酸,,,,,0,0,,,
etiocholanolone,",i:tiәjkәj'lænәlәjn",,"n. [生化]本胆烷醇酮,还原尿睾酮",,,,,0,0,,,
etiocholanolone fever,,,本胆烷醇酮热,,,,,0,0,,,
etiocobalamin,,,[化] 维生素B12P; 本钴胺,,,,,0,0,,,
etiogenic,,,"[医] 成因的, 原因的",,,,,0,0,,,
etiognosis,,,[网络] 病因,,,,,0,0,,,
etiohemin,",i:tiәu'hi:min",,本氯血红素,,,,,0,0,,,
etiol,,,"病因学,病原学",,,,,0,0,,,
etiolate,'i:tiәuleit,v. make weak by stunting the growth or development of\nv. bleach and alter the natural development of (a green plant) by excluding sunlight\nv. make pale or sickly,"vt. 使变青白, 使变苍白\nvi. 变苍白",,,,,0,0,p:etiolated/i:etiolating/3:etiolates/d:etiolated/s:etiolates,,
etiolated,ˈi:tiəleɪtɪd,"imp. & p. p. of Etiolate\na. Having a blanched or faded appearance, as birds\n   inhabiting desert regions.","a. 黄化的, 缺乏活力的\nv. 使变青白, 使变苍白( etiolate的过去式和过去分词 )",,,,,0,0,1:pd/0:etiolate,,
etiolated plant,,,黄化植物,,,,,0,0,,,
etiolated seedling,,,黄化苗；柔化苗,,,,,0,0,,,
etiolates,ˈi:tiəuleits,v make weak by stunting the growth or development of\nv bleach and alter the natural development of (a green plant) by excluding sunlight\nv make pale or sickly,"v. 使变青白, 使变苍白( etiolate的第三人称单数 )",,,,,0,0,1:3/0:etiolate,,
etiolating,ˈi:tiəuleitɪŋ,p. pr. & vb. n of Etiolate,"v. 使变青白, 使变苍白( etiolate的现在分词 )",,,,,0,0,1:i/0:etiolate,,
etiolation,.i:tiәu'leiʃәn,n. a pale and sickly appearance\nn. the act of weakening by stunting the growth or development of something\nn. (botany) the act of causing a plant to develop without chlorophyll by growing it without exposure to sunlight,"n. 青白化, 黄化, 苍白化\n[医] 黄化现象, 萎黄现象",,,,,0,0,s:etiolations,,
etiolation method,,,黄化法,,,,,0,0,,,
etiolations,,,n. 遮断日光使植物变白的方法；叶子等因不受日光而变白；褪色；萎靡\n[网络] 苍白化,,,,,0,0,0:etiolation/1:s,,
etiolin,,,[医] 子生植物黄素,,,,,0,0,,,
etioline,'i:tiәlain,,闭联茄定二烯二醇,,,,,0,0,,,
etiologic,,a of or relating to the philosophical study of causation\na relating to the etiology of a disease,"a. 病原学, 病因学\n[医] 病因学的, 病原学的",j:100,,,,0,37810,,,
etiologic etiological,,,病因学的,,,,,0,0,,,
etiologic(al),,,"病因学的,病原学的",,,,,0,0,,,
etiological,,a. of or relating to the philosophical study of causation\na. relating to the etiology of a disease,"a. 病原学, 病因学\n[医] 病因学的, 病原学的",j:100,,,,0,31275,,,
etiological examination,,,病原学检查,,,,,0,0,,,
etiological treatment,,,病因疗法,,,,,0,0,,,
etiologically,",iːtɪə'lɒdʒɪkəlɪ",, [医]adv.在病因学上,,,,,0,0,,,
etiologics,",i:tiə'lɔdʒik",,adj. 病因学的；病原学的,,,,,0,0,,,
etiologies,,plural of etiology\nn. the cause of a disease\nn. the philosophical study of causation,"(etiology 的复数) n. 病原学, 病因学\n[医] 病因学, 病原学",,,,,0,0,0:etiology/1:s,,
etiologist,,,n. 病因学家；病原学家；致病源学家 (etiology的变形),,,,,0,0,s:etiologists,,
etiologists,",iːtɪ'ɒlədʒɪst",,n. 病因学家；病原学家；致病源学家 (etiology的变形),,,,,0,0,0:etiologist/1:s,,
etiology,",i:ti'ɔlәdʒi",n. the cause of a disease\nn. the philosophical study of causation,"n. 病原学, 病因学\n[医] 病因学, 病原学",n:100,,,,0,16669,s:etiologies,,
Etionid,,,"乙疏异烟胺,硫异烟胺",,,,,0,0,,,
Etionizin,,,"乙硫异烟胺,硫异烟胺",,,,,0,0,,,
etionizina,,,乙硫异烟胺,,,,,0,0,,,
etions,,,[网络] 学说,,,,,0,0,,,
etionymous,,,[医] 以病因命名的,,,,,0,0,,,
etiopathogeneses,,,[网络] 血管生成素,,,,,0,0,,,
etiopathogenesis,",i:tiә,pæθә'dʒenisis",,发病机理,,,,,0,0,,,
etiopathogenetic,,,[网络] 病因发生,,,,,0,0,,,
etiopathogenetically,,,[网络] 病原学,,,,,0,0,,,
etiopathogenic,,,[网络] 致病性,,,,,0,0,,,
etiopathogenisis,,,"病因,发病原理",,,,,0,0,,,
etiopathological,,,[网络] 病理学,,,,,0,0,,,
etiopathology,",i:tiәpә'θɔlәdʒi",,疾病发生学,,,,,0,0,,,
etiophyllin,",i:tiә'filin",,初卟啉合镁盐,,,,,0,0,,,
etiopine,,,埃替品,,,,,0,0,,,
etioplast,"'itiәu,plɑ:st",,白色(质)体,,,,,0,0,,,
etioplast membranes,,,白化体膜,,,,,0,0,,,
etioplastic,,,[网络] 病原体,,,,,0,0,,,
etioplasts,,,n. 〔植〕黄化质体；黄色体；白色体；白色质体,,,,,0,0,,,
etioporphyrin,,,[化] 初卟啉\n[医] 初卟啉,,,,,0,0,,,
etioporphyrins,",i:tiə'pɔ:firin",,n.\n【有机化学】初卟啉,,,,,0,0,,,
etioposide,,,"表鬼臼毒吡喃葡糖苷,鬼臼亚乙苷",,,,,0,0,,,
etiotropic,,,"[医] 针对病因的, 直对病因的",,,,,0,0,,,
Etioxyd,,,安痨息,,,,,0,0,,,
ETIP,,,"硫酞乙酯,双乙硫苯酯",,,,,0,0,,,
ETIP(ditophal),,,"硫酞乙酯,双乙硫苯酯",,,,,0,0,,,
Etipramid,,,迪帕米,,,,,0,0,,,
etiproston,,,[网络] 依替前列通,,,,,0,0,,,
etiquettal,,,[网络] 附着力,,,,,0,0,,,
etiquette,eti'ket,n. rules governing socially acceptable behavior,"n. 礼仪, 礼节, 成规\n[法] 规则, 成规, 礼节",n:100,1,,toefl ielts gre,14358,11679,s:etiquettes,,
etiquettes,,plural of etiquette\nn. rules governing socially acceptable behavior,"(etiquette 的复数) n. 礼仪, 礼节, 成规\n[法] 规则, 成规, 礼节",,,,,0,0,0:etiquette/1:s,,
etiquettical,,,[网络] 特性,,,,,0,0,,,
etiracetam,,,乙基氧吡咯烷乙酰胺,,,,,0,0,,,
etiroxate,,,[化] 依塞罗酯; 甲状腺素乙酯,,,,,0,0,,,
etis,,,abbr. 经过时间指示器（elapsed-time indicator）；外星人（extraterrestrial intelligence）\nn. (Eti)人名；(土、罗、萨摩)埃蒂,,,,,0,0,0:eti/1:s,,
Etisalat,,,[网络] 阿联酋电信；阿联酋电信公司；阿联酋电信集团公司,,,,,0,0,,,
etisazol,,,[化] 依替沙唑; 乙氨苯噻唑,,,,,0,0,,,
etisazole,,,[网络] 依替沙唑,,,,,0,0,,,
etisazolef,,,乙氨苯噻唑,,,,,0,0,,,
Etisine,,,"乙嗪,10-二甲氨乙基吩噻嗪",,,,,0,0,,,
etisomicin,,,[网络] 乙索米星,,,,,0,0,,,
etist,,,[网络] 双龙棋牌国际娱乐城,,,,,0,0,,,
etisul,,,"[医] 肽乙硫, 异肽酸二乙二硫酯",,,,,0,0,,,
etisulergine,,,乙舒麦角,,,,,0,0,,,
etisus anaglyptus,,,似雕滑面蟹,,,,,0,0,,,
etisus bargibanti,,,巴氏滑面蟹,,,,,0,0,,,
etisus dentatus,,,齿滑面蟹,,,,,0,0,,,
etisus electra,,,琥珀滑面蟹,,,,,0,0,,,
etisus laevimanus,,,光掌滑面蟹,,,,,0,0,,,
etisus odhneri,,,奥氏滑面蟹,,,,,0,0,,,
etisus rhynchophorus,,,圆珠滑面蟹,,,,,0,0,,,
etisus splendidus,,,灿烂滑面蟹,,,,,0,0,,,
Etiti,,,[地名] 埃蒂蒂 ( 尼日利 ),,,,,0,0,,,
"Etive, Loch",,,[地名] 埃蒂夫湾 ( 英 ),,,,,0,0,,,
"Etive, River",,,[地名] 埃蒂夫河 ( 英 ),,,,,0,0,,,
Etivex,,,炔雌醇,,,,,0,0,,,
etizide,,,乙噻嗪,,,,,0,0,,,
etizolam,,,[网络] 依替唑仑；乙替唑仑；依替唑伦,,,,,0,0,,,
Etizolamum,,,依替唑仑,,,,,0,0,,,
Etjo,,,[地名] 埃乔山 ( 纳 ),,,,,0,0,,,
ETK,,,[=erythrocyte transketolase]红细胞转酮醇酶,,,,,0,0,,,
etka,,,[网络] 零件目录；备件目录；配件电子目录,,,,,0,0,,,
ETKAC,,,[=erythrocyte transketolase activation coefficient]红细胞转酮醇酶活化系数,,,,,0,0,,,
etkin,,,[网络] 特金；飞行力学基础资料,,,,,0,0,,,
ETKM,,,[=every test known(to)man]已知的每种试验,,,,,0,0,,,
Etkyi,,,[地名] 埃基 ( 缅 ),,,,,0,0,,,
ETL,,,[网络] 加载；抽取转化装载(Extract， Transform and Load)；数据抽取,,,,,0,0,,,
ETL (effective tube length),,,效管,,,,,0,0,,,
Etla,,,[网络] 芬兰经济研究所；磁带库架构；芬兰经济研究院,,,,,0,0,,,
etlin,,,埃特兰,,,,,0,0,,,
Etlingera,,,[网络] 茴香砂仁属；火炬姜属,,,,,0,0,,,
Etlingera elatior,,,瓷玫瑰,,,,,0,0,,,
Etlingera yunnanensis,,,[网络] 茴香砂仁,,,,,0,0,,,
etly,,,[网络] 等等,,,,,0,0,,,
etm,,, [医][=epithienamycin]表硫霉素,,,,,0,0,,,
etm.,,,[网络] etm。,,,,,0,0,,,
Etmopterus,,,乌鲨,,,,,0,0,,,
etmopterus brachyurus,,,短尾乌鲨；短尾乌鲛；黑沙,,,,,0,0,,,
etmopterus burgessi,,,伯氏乌鲨；柏氏灯笼棘鲛；黑沙,,,,,0,0,,,
