layer to layer adhesion,,,层间粘附,,,,,0,0,,,
layer to layer signal transfer,,,层间信号传递,,,,,0,0,,,
layer topology,,,分层拓扑学,,,,,0,0,,,
layer transect,,,剖面样条,,,,,0,0,,,
Layer Two Forwarding,,,[网络] 第二层转发,,,,,0,0,,,
Layer Two Tunneling Protocol,,,[网络] 第二层隧道协议；第二层隧道协定；国际标准隧道协议,,,,,0,0,,,
layer type cable,,,分层式电缆,,,,,0,0,,,
layer type winding,,,[网络] 层式线圈,,,,,0,0,,,
layer upon layer,,,"一层又一层,层层叠叠",,,,,0,0,,,
layer vat,,,腌鞣池,,,,,0,0,,,
layer vessel,,,叠制高压器,,,,,0,0,,,
layer water,,,层水,,,,,0,0,,,
layer winding,,,[电] 叠层线圈,,,,,0,0,,,
layer wound solenoid,,,层绕制的螺线管，多层圆筒形线圈,,,,,0,0,,,
layer(in distributed data processing),,,(分散式资料处理之)层,,,,,0,0,,,
"layer, application",,,[网络] 层应用,,,,,0,0,,,
"layer, board",,,un. 天沟托板\n[网络] 糖果包装纸板；默认双面板；衬垫用纸板,,,,,0,0,,,
"layer, network",,,[网络] 层网络,,,,,0,0,,,
layer-build cell,,,分层电池,,,,,0,0,,,
layer-built battery,,,叠电池,,,,,0,0,,,
layer-built cables installation,,,[电] 分层敷设,,,,,0,0,,,
layer-built cell,,,成层电池,,,,,0,0,,,
layer-built dry cell,,,叠层干电池,,,,,0,0,,,
layer-by-layer,'leɪərb'aɪl'eɪər,, [医]叠层,,,,,0,0,,,
layer-by-layer assembly,,,逐层组装,,,,,0,0,,,
layer-by-layer distribution,,,分层布料,,,,,0,0,,,
layer-by-layer growth,,,层状成长,,,,,0,0,,,
layer-by-layer winding,,,逐层绕法,,,,,0,0,,,
layer-by-layer winding (layer-for-layer winding),,,层绕组，多层绕组；逐层绕法,,,,,0,0,,,
layer-cake,,,na. 〈美〉多层奶油蛋糕\n[网络] 夹心蛋糕；连续地层柱；千层饼模式,,,,,0,0,s:layer-cakes,,
layer-cake federalism,,,千层糕式联邦主义,,,,,0,0,,,
layer-cakes,,,夹心蛋糕；层饼,,,,,0,0,0:layer-cake/1:s,,
layer-crossing regulation,,,越级管制,,,,,0,0,,,
layer-for-layer,,,叠层绕组,,,,,0,0,,,
layer-for-layer winding,,,un. 分层绕组\n[网络] 叠层绕组,,,,,0,0,,,
layer-growth rate,,,[生物] 膜生长速率,,,,,0,0,,,
layer-growth theory,,,层成长说,,,,,0,0,,,
layer-island growth,,,层-岛状成长,,,,,0,0,,,
layer-out,'leiəraut,,n. (殡仪馆的)装殡工,,,,,0,0,,,
layer-over,,,[网络] 层叠,,,,,0,0,,,
layer-replaced stack,,,分层替代叠加,,,,,0,0,,,
layer-stepping,,,分层式拉削,,,,,0,0,,,
layer-stool,'leiəstu:l,,n. 【植物学】压条的根(或母株),,,,,0,0,,,
layer-structure factor,,,层构造因子,,,,,0,0,,,
layer-to-layer adhesion,,,[电] 层间附着力,,,,,0,0,,,
layer-to-layer signal transfer,,,[电] 层间讯号转移,,,,,0,0,,,
