dispossess proceedings,,,[法] 腾让诉讼,,,,,0,0,,,
dispossess sb of sth,,,夺去(某人)的某物,,,,,0,0,,,
dispossessed,",dispә'zest",s. physically or spiritually homeless or deprived of security,"a. 无依无靠的, 被逐出的",j:100,,,,23005,23699,0:dispossess/1:dp,,
dispossessed party,,,[法] 失去财产的一方,,,,,0,0,,,
dispossessedness,,,[网络] 无所事事,,,,,0,0,,,
dispossesses,ˌdɪspəˈzesiz,v deprive of the possession of real estate,n. 剥夺( dispossess的名词复数 ); 使丧失; 撵走; 逐出\nv. 剥夺( dispossess的第三人称单数 ); 使丧失; 撵走; 逐出,,,,,0,0,1:3/0:dispossess,,
dispossessest,dɪspə'zes,,"vt.\n把…(从宅地等不动产上)赶走，撵走，驱逐，逐出，赶出；霸占；没收；使不再占有(尤指不动产)，剥夺(对土地、房屋等的)占有:\nIf you pay your rent,you can't be dispossessed.\n如果你付房租，你不会被撵走的。\nHe has been unjustly dispossessed of his country.\n他被无理驱逐出国。\n剥夺，夺去，夺走(of)：\nHe was dispossessed of his wealth.\n他被剥夺了财产。\n(尤指因投资不当而)放弃对(房产)的所有权：\nThe landlord has dispossessed the old tenement building.\n该房主已放弃了那座旧的经济公寓的所有权。",,,,,0,0,,,
dispossesseth,,,[网络] 被剥夺了,,,,,0,0,,,
dispossessing,ˌdɪspəˈzesɪŋ,p. pr. & vb. n. of Dispossess,v. 剥夺( dispossess的现在分词 ); 使丧失; 撵走; 逐出,,,,,0,0,0:dispossess/1:i,,
dispossession,.dispә'zeʃәn,n the expulsion of someone (such as a tenant) from the possession of land by process of law\nn freeing from evil spirits,"n. 强占不动产, 驱逐, 夺取\n[法] 剥夺, 抢夺, 强占",n:100,,,,37138,24784,s:dispossessions,,
dispossession of land,,,[法] 强占土地,,,,,0,0,,,
dispossessions,,plural of dispossession\nn the expulsion of someone (such as a tenant) from the possession of land by process of law\nn freeing from evil spirits,"(dispossession 的复数) n. 强占不动产, 驱逐, 夺取\n[法] 剥夺, 抢夺, 强占",,,,,0,0,0:dispossession/1:s,,
dispossessive,,,[网络] 剥夺,,,,,0,0,,,
dispossessively,,,[网络] 剥夺,,,,,0,0,,,
dispossessment,,,[网络] 被剥夺了,,,,,0,0,,,
dispossessor,,n. One who dispossesses.,n. 夺取者,,,,,0,0,s:dispossessors,,
dispossessors,,,[网络] 剥夺者,,,,,0,0,0:dispossessor/1:s,,
dispossessory,,,[网络] 无所事事,,,,,0,0,,,
dispossest,,,[网络] 剥夺,,,,,0,0,,,
disposted,,,[网络] 分散,,,,,0,0,,,
disposting,,,[网络] 派遣,,,,,0,0,,,
disposure,dis'pәuʒә,n. The act of disposing; power to dispose of; disposal;\n   direction.\nn. Disposition; arrangement; position; posture.,"(=disposal) n.处理, 布置",,,,,0,0,,,
disposures,,,n. 布置；安排；部署；管理\n[网络] 处理；处置,,,,,0,0,,,
dispotical,,,[网络] 完美的,,,,,0,0,,,
dispoto,,,[网络] 迪斯波托,,,,,0,0,,,
dispouse,,,[网络] 分配,,,,,0,0,,,
dispower,,,[网络] 渗透率的分布式发电技术,,,,,0,0,,,
dispractice,,,[网络] 妄想,,,,,0,0,,,
dispraisable,,,[网络] 可耻的,,,,,0,0,,,
dispraise,dis'preiz,n the act of speaking contemptuously of,"vt. 贬低, 毁谤, 贬损, 指责\nn. 毁谤, 指责",,,,,0,0,s:dispraises,,
Dispraise by evil men is praise.,,,[谚语]坏人的诋毁就是褒扬。,,,,,0,0,,,
dispraised,dɪs'preɪz,imp. & p. p. of Dispraise,vt. 贬损；毁谤；谴责\nn. 指责；毁谤,,,,,0,0,,,
dispraiser,,n. One who blames or dispraises.,n. dispraise的变形,,,,,0,0,,,
dispraisers,dis'preiz,,dispraiser\nn.\ndispraise的变形\ndispraise\n[dis'preiz]\nvt.\n贬低，贬抑，贬损；诋毁，毁谤：\nHe dispraised the film in a few words.\n他以几句话对这部影片加以诋毁。\n指责，谴责，责备，非难；骂：\nFather dispraised him severely.\n父亲严厉地责备他。\nn.\n贬低，贬抑，贬损；诋毁，毁谤\n指责，谴责，责备，非难\n短语:\nDispraise by evil men is praise.\n[谚语]坏人的诋毁就是褒扬。\nspeak in dispraise of\n指责，非难\n变形：\nvt.\ndispraised\n. dispraising,,,,,0,0,,,
dispraises,,,n. 骂；指责\n[网络] 贬损；非难；毁谤,,,,,0,0,0:dispraise/1:s,,
dispraisest,dɪs'preɪz,,vt.\n贬低，贬抑，贬损；诋毁，毁谤：\nHe dispraised the film in a few words.\n他以几句话对这部影片加以诋毁。\n指责，谴责，责备，非难；骂：\nFather dispraised him severely.\n父亲严厉地责备他。\nn.\n贬低，贬抑，贬损；诋毁，毁谤\n指责，谴责，责备，非难\n短语:\nDispraise by evil men is praise.\n[谚语]坏人的诋毁就是褒扬。\nspeak in dispraise of\n指责，非难\n变形：\nvt.\ndispraised\n. dispraising,,,,,0,0,,,
dispraiseth,,,[网络] 诋毁,,,,,0,0,,,
dispraiseworthy,,,[网络] 值得推荐,,,,,0,0,,,
dispraising,dɪs'preɪz,p. pr. & vb. n. of Dispraise,vt. 贬损；毁谤；谴责\nn. 指责；毁谤,,,,,0,0,,,
dispraisingly,dɪsp'reɪzɪŋlɪ,adv. By way of dispraise.,adv. 以指摘口气地,,,,,0,0,,,
dispranol,,,双氯甲丙二醇,,,,,0,0,,,
disprave,,,[网络] 浮动,,,,,0,0,,,
disprayer,,,[网络] 派遣人员,,,,,0,0,,,
dispread,dis'pred,v. spread abroad or out,"v. 扩张, 展开",,,,,0,0,i:dispreading/p:dispread/3:dispreads/d:dispread,,
dispreaded,dɪs'pred,,vt. 向四方张开；展开\nvi. 扩张；展开,,,,,0,0,,,
dispreader,dɪsp'redə,n. One who spreads abroad.,"n. 向四方张开, 向各方展开",,,,,0,0,,,
dispreaders,,,n. 向四方张开；向各方展开,,,,,0,0,,,
dispreading,,v spread abroad or out,"v. 向四方张开, 向各方展开( dispread的现在分词 )",,,,,0,0,,,
dispreads,,v spread abroad or out,"v. 向四方张开, 向各方展开( dispread的第三人称单数 )",,,,,0,0,,,
disprease,,,[网络] 缓解,,,,,0,0,,,
dispred,,,[网络] 沮丧,,,,,0,0,,,
disprefer,,,[网络] 消除,,,,,0,0,,,
dispreference,,,[网络] 解散,,,,,0,0,,,
dispreferences,,,[网络] 偏差,,,,,0,0,,,
dispreferred,,,[网络] 不合意的；不期待；不讨喜的,,,,,0,0,0:disprefer/1:d,,
dispreferring,,,[网络] 消除,,,,,0,0,,,
disprefers,,,[网络] 哗众取宠,,,,,0,0,,,
disprejudice,,,[网络] 偏见,,,,,0,0,,,
disprejudiced,,,[网络] 不偏不倚,,,,,0,0,,,
disprejudices,,,[网络] 偏见,,,,,0,0,,,
disprejudicing,,,[网络] 不偏不倚,,,,,0,0,,,
disprepare,,,[网络] 做准备,,,,,0,0,,,
disprepared,,,[网络] 沮丧,,,,,0,0,,,
disprepares,,,[网络] 不合规定,,,,,0,0,,,
dispreparing,,,[网络] 不情愿,,,,,0,0,,,
dispress,,,[网络] 发送,,,,,0,0,,,
dispriest,,,[网络] 最差,,,,,0,0,,,
Disprin,,,[网络] 迪斯匹灵,,,,,0,0,s:disprins,,
disprince,,,[网络] 不好意思,,,,,0,0,,,
disprinced,,,[网络] 脱离了,,,,,0,0,,,
disprins,,,[网络] 迪斯匹灵\n(disprin 的复数),,,,,0,0,0:disprin/1:s,,
disprised,,,[网络] disp。了,,,,,0,0,,,
disprison,dis'prizən,"v. t. To let loose from prison, to set at liberty.",vt. [古语]释放,,,,,0,0,,,
